Time,Pass/Fail,F0,F1,F2,F3,F6,F12,F14,F15,F16,F18,F28,F32,F33,F34,F36,F39,F41,F43,F45,F46,F48,F50,F51,F55,F59,F60,F62,F64,F65,F66,F68,F70,F72,F88,F90,F110,F111,F117,F133,F134,F135,F136,F137,F138,F139,F142,F151,F152,F154,F161,F162,F166,F180,F182,F183,F185,F187,F188,F201,F208,F218,F223,F252,F268,F269,F270,F271,F272,F274,F277,F283,F286,F296,F297,F316,F318,F319,F321,F323,F324,F344,F361,F406,F408,F409,F410,F412,F413,F415,F416,F417,F418,F419,F420,F423,F424,F425,F428,F433,F437,F438,F439,F440,F453,F454,F456,F457,F459,F460,F472,F474,F476,F480,F482,F484,F486,F488,F490,F491,F492,F495,F499,F500,F511,F520,F521,F524,F525,F527,F539,F541,F547,F548,F550,F553,F555,F556,F557,F561,F564,F566,F569,F570,F572,F574,F576,F577,F589
2008-08-20 8:40,1,2973.53,2499.72,2177.3222,1089.3655,101.1478,199.7621,12.9393,421.5235,9.6599,190.1023,68.2333,84.3575,8.531,50.4338,49.5663,117.9108,3.893,350.4082,139.4,730.7454,141.5709,631.3791,132.9639,2833.0,14.75,350.1027,114.15,25.25,32.5387,698.2066,157.0809,621.3336,153.1454,1881.7384,8697.5999,102.66943726903024,229.30957608619,58.446,1003.854,37.6619,88.0,125.1,110.9,46.3999,264.955,4.37,4.307,0.2949,5.3075,4010.0,75.0,3.0,19.66,10.3,31.0291,9.58,18.46,93.423,4.86,128.472,3.8991,176.709,2.7678,17.805,4.3742,23.7868,44.9126,38.4425,98.8182,1.6927,1.7367,1.7424,1820.3541,35.9479,6.106,2.9523,9.4814,3.1288,5.6242,27.6009,36.5963,53.8909,5.2764,3.932,4.2071,4.4365,24.322,14.8011,4.3204,3.2067,9.6026,244.3748,0.0,2.8023,70.2126,1.0218,3.0529,3.7721,4.7521,4.3967,37.6744,38.7454,3.5985,4.6044,7.3888,15.6441,6.7669,2.9238,70.2619,176.6966,20.4065,20.7864,146.5435,704.3778,76.1111,0.0,175.8755,54.2659,3.2324,6.166150603960698,9.3907,0.0,479.6844,0.0,1.0591,0.0,4.7356,6.0747,7.4744,3.3695,11.6144,403.49986691175855,75.59095157718671,18.587217169938683,9.620945205929472,67.16858191517228,5.164159439795533,2.428957167512629,95.8686,0.6234506574833603,-0.1129508400477199,21.77149334373596,534.1736,9.3,3.285,1.741,12.1012,74.0589
2008-08-20 9:17,1,2954.36,2559.27,2238.5444,1659.1424,99.31,199.7549,10.4274,414.821,10.2399,189.515,67.4667,85.6608,9.5713,50.3999,49.6001,118.0156,2.501,348.6818,132.8773,717.304,137.0736,618.6327,48.9119,2823.0,8.0955,347.3954,120.9727,11.9045,14.1135,703.1905,147.2491,615.6173,150.6882,1763.6142,8701.1101,101.2113642136931,230.92977870202648,59.0927,1002.1998,39.4169,131.0,162.0,58.5,80.2002,284.437,2.76,6.33,0.8315,9.089,4420.0,106.0,1.9,19.88,9.87,30.139,9.1,19.0,22.705,5.42,109.543,3.3942,92.8213,3.6717,12.156,2.5145,33.4829,53.3178,22.9517,88.9672,0.9053,3.2086,1.9792,2095.3188,50.8003,5.9448,3.058,9.1487,3.1734,5.6908,7.4643,34.1705,28.9089,3.7634,5.908,5.4834,2.2858,17.1436,27.7575,2.7792,2.4091,4.8345,726.8539,0.0,3.6139,86.7429,1.526,8.12,7.4462,7.062,2.8162,24.5455,29.3854,4.052,8.1586,7.4279,13.8111,6.6388,3.0713,46.4202,198.0461,40.238,25.5496,102.6667,0.0,358.7444,198.4682,207.9174,40.3042,2.0267,7.74975790436558,5.2631,0.0,0.0,780.6061,1.8774,0.0,6.2135,6.3496,7.4512,3.4265,6.3792,404.5739439277625,76.25335757444975,18.31027851876581,4.89760626704205,68.44960506035407,3.024147736332424,2.510026877688171,23.3263,-1.7285512221819772,-0.7750088995540487,22.994475731610738,531.9845,10.89,3.9933,2.0471,12.4884,46.9253
2008-08-20 19:20,1,2887.33,2551.17,2201.5777,976.4791,99.9956,199.1747,9.2258,430.7835,9.487,189.6877,67.81276062791939,86.106,8.7879,49.9276,50.0724,117.7078,2.287,353.6418,119.7,709.2932,144.9927,618.3345,188.7016,2821.0,5.8091,347.8518,85.5091,34.1909,38.9877,670.3055,149.1209,582.4818,115.8995,1757.8129,8821.9001,105.09635857664296,225.29127958944397,56.3196,1014.2967,34.9436,73.0,227.7,197.3,53.8999,292.371,6.49,14.271,0.951,8.3014,4029.7765282179193,4327.836760263565,3.1311218882344423,16.76,7.49,31.645,6.98,19.36,70.013,10.28,86.643,3.8323,128.3335,3.166,15.9,2.166,18.8746,78.9401,67.9444,109.6739,2.4246,2.9863,4.8631,1815.7053543634229,2248.696121391806,5.3249,2.148,9.4097,2.0405,5.3773,18.7622,29.406,42.9149,4.5167,3.299,7.8862,7.7337,29.9413,8.4061,6.4903,3.7439,8.2439,0.0,785.9067,3.3147,49.329,3.3128,10.024,3.7721,240.4785789187426,4.565835259120569,56.26469555833186,67.58750434827243,10.801084029165056,2.8214,6.2573,6.9292,4.814,3.131,37.1025,56.5927,21.2374,13.4498,71.6223,890.4284,16.7794,0.0,442.9658,52.9712,3.5228,7.788104448478522,7.3007,676.9231,0.0,780.9524,3.987,0.0,5.6215,5.116,5.8064,3.3431,6.1986,406.322,80.88,22.73,10.7442,82.1305,5.5941,1.9535,15.0943,10.74,4.0885,27.5994,533.8264,8.42,2.9466,1.5773,13.3646,53.746
2008-08-20 23:43,1,3098.45,2439.82,2197.6778,1056.7817,102.9611,198.56,12.1401,419.5144,9.7597,188.8003,66.3556,85.3625,8.5952,50.3491,49.6509,118.227,5.211,361.0745,143.5345,747.2375,136.9591,641.5682,46.2053,2909.0,14.0673,361.1736,117.6018,25.9327,33.4275,713.81,149.4445,628.22,161.7834,1855.7416,8740.31,99.92317916765342,234.0959917260082,58.0154,1001.6543,46.0348,119.0,219.4,197.2,56.6001,314.341,4.81,10.762,1.0018,5.3943,504.0,1628.0,1.4,20.61,13.48,19.012,14.33,12.07,17.839,9.35,124.388,3.2161,110.4727,2.7553,12.746,5.2514,28.558,77.8992,69.5795,122.5857,1.6977,2.4198,2.8732,229.9947,695.5312,8.3024,4.5123,5.0748,4.1725,3.4296,4.4853,41.0287,32.9041,3.7933,5.275,7.081,8.0826,29.7451,11.2896,4.6717,3.1583,5.1669,276.896,0.0,2.421,83.9038,2.5654,10.2644,4.8957,140.4053,2.1098,63.1579,45.6338,14.7449,10.2174,9.3915,9.577,10.463,1.8813,38.6081,149.0839,25.4732,37.4547,137.0468,0.0,214.5455,737.3416,322.2346,39.5709,1.8706,7.54331670428911,5.953,0.0,0.0,512.5,0.7284,0.0,4.7493,4.6831,7.2691,3.6213,11.4075,405.3828765712825,76.30375352203458,18.492232293117173,6.755952394299392,65.03761755262005,3.731637832587048,2.297820636723557,11.6369,6.183062378481694,2.565165765006167,23.94217162648368,531.1509,10.44,3.3998,1.9655,19.0018,45.2582
2008-08-21 6:10,1,2950.18,2517.34,2196.6889,1593.122,99.1133,199.7992,8.0652,414.9417,9.236,190.5632,66.8889,85.564,9.7484,50.0781,49.9219,118.244,2.746,353.7145,137.5555,732.7166,134.9109,626.1809,200.8876,2824.0,5.0809,350.7936,102.6364,34.9191,45.2166,687.5,151.5964,605.0264,145.1377,1871.0413,8980.1699,99.8924754241501,234.63400159472332,57.6322,1000.7826,35.8316,142.0,84.0,43.1,60.3999,177.502,6.13,12.161,0.8428,24.504,930.0,1680.0,2.5,17.47,8.36,30.279,5.8,21.25,43.241,3.95,74.679,3.333,160.1476,3.3341,14.077,5.3239,35.1495,30.261,13.1632,68.4365,2.3748,7.4302,3.9613,453.5442,796.1082,5.876,2.3163,9.1262,1.5242,6.468,16.316,23.65,46.9775,4.4604,6.1435,2.8473,1.7121,11.1418,28.2114,6.1848,2.3649,8.897,877.6777,260.4938,1.1171,55.6342,2.9308,9.1249,2.4867,0.0,3.7375,32.1429,76.9363,19.6273,2.8147,6.0775,9.5938,4.2991,3.3936,21.525,100.0731,16.0051,38.0473,97.1032,682.2273,0.0,555.9478,311.3122,45.215,3.3556,8.806790044460698,8.5593,430.5085,0.0,858.5366,3.3891,0.0,5.7851,2.9141,6.2325,2.7919,14.8581,413.062,81.906,12.67,5.8062,49.3799,3.0673,1.2453,9.4814,6.22,2.2159,20.5556,529.5736,11.54,4.001,2.1791,20.7173,114.1967
2008-08-21 16:19,1,2936.04,2574.32,2186.9889,949.2201,103.3322,199.2556,9.2069,412.0623,12.1998,187.0558,65.9111,85.482,9.3998,50.4069,49.5931,118.3028,2.939,351.9564,117.3973,706.3051,147.4036,616.7573,204.3357,2821.0,28.5145,350.1873,105.9118,11.4855,15.3918,690.9133,150.9482,607.0473,137.8246,1803.9505,8542.08,103.51678679362072,225.5313759800976,58.6614,1000.7826,35.8316,77.0,230.7,150.0,52.8999,215.431,5.88,11.663,1.0911,5.7562,7294.0,39.0,10.3,18.67,6.83,28.606,5.21,19.35,38.526,4.31,101.065,3.0767,94.1011,3.015,14.077,5.3239,19.7952,75.834,54.6892,66.4874,2.1389,2.5071,3.2423,3556.2941,17.2699,5.7813,2.0001,8.86,1.532,5.5559,12.6389,35.0094,29.4544,4.4604,3.4904,7.8575,5.8268,22.6956,10.1551,5.6904,3.8543,5.0985,0.0,732.4509,1.8253,94.5703,2.8304,8.9435,3.9409,2.419,15.6271,29.4393,52.6246,2.5466,2.6315,5.8179,8.7234,3.5345,3.1374,18.8543,149.9497,42.1135,21.1349,135.3513,976.4018,87.1445,887.5065,313.9147,36.2633,3.0701,8.348077981527519,5.2164,0.0,0.0,747.8261,1.2953,0.0,5.1397,4.8707,5.2235,2.7919,14.8581,410.138,82.794,19.09,7.5474,108.1069,4.6545,0.9662,47.2964,5.68,2.1214,51.0455,532.2545,12.05,4.1489,2.264,15.7488,388.9648
2008-08-21 18:05,1,3118.63,2478.88,2170.5444,921.0605,104.53,199.2032,10.0795,410.1935,10.0764,189.1268,71.2,85.4465,9.1855,50.4666,49.5334,118.579,1.88,349.0073,128.6027,714.777,144.4345,622.0445,171.8753,2821.0,3.7982,347.7664,112.4009,16.2018,22.3823,692.3947,144.2273,604.3945,141.4538,1873.5524,9248.9599,102.44700441155317,231.51753648486624,59.1346,1004.7456,36.4063,81.0,171.7,116.7,45.0999,156.716,7.43,4.218,0.3796,11.5753,597.0,4254.0,4.8,20.55,7.39,30.12,10.36,18.7,58.204,4.93,73.154,4.4421,123.4945,3.0283,8.87,2.996,22.7229,57.1556,36.5983,52.991,2.5807,3.6275,1.5786,260.2004,1878.9198,6.2071,1.9726,8.999,2.6395,4.9778,18.5676,17.9475,35.5065,3.1806,3.6701,5.5056,4.7078,17.0147,7.9778,7.108,2.4461,4.1292,0.0,573.6041,2.6605,113.8543,1.0283,3.7668,4.0926,95.0455,6.7416,54.6729,84.4371,10.7202,6.128,5.7464,12.4838,7.1728,3.0062,33.8641,101.0768,28.746,11.0357,68.471,422.8137,136.5617,800.5138,499.5763,61.4804,1.9209,8.120616086251625,6.5915,0.0,0.0,0.0,2.7989,0.0,5.1211,4.3777,7.0491,2.9982,8.2293,406.5658621965175,76.43917786064877,18.750675048344853,10.109384961752085,61.13157053788703,5.134987726278908,2.1109678265067515,10.3089,4.98,2.0902,15.4662,508.2764,272.41,81.6568,53.5949,13.5991,150.3448
2008-08-22 1:04,1,3013.98,2488.76,2167.5,1068.4521,102.1733,199.158,7.2777,412.9145,10.5503,188.6077,70.6444,85.4465,9.1855,50.4666,49.5334,118.579,1.88,366.5909,129.7645,732.2325,137.1691,633.5245,48.7259,2861.0,5.0473,361.9836,114.8118,14.9527,20.2979,711.9345,146.0409,622.8364,161.1306,1850.6233,8667.56,98.61281721911972,239.4796019998685,57.7808,1006.3928,37.8041,139.0,76.2,105.7,42.2,311.329,7.0,20.467,0.758,5.9515,781.0,11050.0,3.9,13.65,10.78,36.028,8.59,23.74,15.587,5.83,54.163,4.2752,98.8339,2.2984,12.465,2.5663,36.4136,27.3981,31.323,103.4064,2.4447,2.2818,5.7764,329.6796,6041.8568,5.2693,3.2462,11.1439,2.2591,7.5967,5.3828,17.3646,33.4964,4.1983,6.3228,2.5282,4.2471,29.1383,7.2557,6.8511,2.8621,7.6081,448.1818,550.2591,2.8845,49.3286,4.9567,7.1851,5.1301,159.9055,5.5206,70.0,80.64,10.3102,9.1361,8.3073,12.7967,6.2624,3.7473,31.9891,171.2921,18.391,25.0945,67.5656,0.0,139.3574,907.9755,322.8866,66.9341,3.4803,8.839531405671043,5.3406,0.0,467.9245,0.0,1.1082,0.0,3.9778,5.127,6.622,3.0097,6.7884,398.598,83.016,16.49,7.9725,61.6507,4.137,1.4335,53.0444,4.98,2.0902,15.4662,532.7,10.46,3.7087,1.9636,8.2046,79.8045
2008-08-22 6:00,1,2917.09,2518.96,2213.7556,1113.5599,104.1667,201.146,10.4777,417.8509,10.3872,190.7588,67.4889,84.9715,8.6013,50.3243,49.6757,118.2548,4.019,354.9836,136.7809,732.7662,137.4809,629.2455,217.1607,2829.0,10.9955,353.1318,107.7764,29.0045,37.4668,695.2994,147.4318,608.34,151.18748420821296,1881.9657,8783.23,101.81045238055324,233.2610676388214,58.4879,998.4948,37.7156,143.0,88.6,134.1,53.9001,415.735,10.0,12.043,0.7665,9.6606,3367.0,256.0,1.4,18.21,8.58,31.224,6.64,17.14,59.21,10.75,35.436,4.048,138.3851,2.591,13.265,4.3986,27.7474,32.334,44.287,159.8244,3.1379,3.1792,2.9206,1778.9076,122.2903,5.4651,2.3599,9.2144,2.1414,5.2277,16.3236,11.885,49.5449,4.3521,6.48,3.0373,5.3236,37.3339,8.226,9.6,3.2218,5.2843,600.9996,329.3784,3.0711,56.978,2.8821,7.3788,4.3555,77.8707,2.0744,40.5738,67.3117,17.4593,4.3738,6.2728,6.1852,4.8298,2.7239,27.2655,114.611,42.7445,7.2705,34.2688,0.0,224.536,267.6138,152.8947,60.6864,8.0405,5.981425168659912,7.3532,0.0,246.971,0.0,2.5188,0.0,4.43,3.4928,8.4514,2.9445,11.6625,400.748,72.488,15.49,7.4357,57.1569,3.8653,1.2278,17.5409,13.110202744843605,5.083733973193031,21.637501722337515,537.6618,8.37,2.5383,1.5567,12.5829,233.2441
2008-08-22 19:14,1,2977.43,2297.3,2218.0555,1517.4371,105.8133,196.4381,11.0801,406.0418,11.0543,185.3838,71.2333,85.4465,9.1855,50.4666,49.5334,118.579,1.88,351.4273,130.8782,717.8685,137.4055,619.7109,55.2319,2802.0,-5.7182,349.0073,105.16,25.7182,31.4501,686.4185,145.5245,599.6918,137.2265,1815.6927,8552.3599,99.16744257743348,232.8546210965094,59.3036,1006.3086,38.8115,87.0,69.7,142.4,70.5,340.8611,5.11,6.744,0.4452,1.5706,846.0,21016.0,3.3,17.69,8.57,33.922,10.59,18.17,18.515,6.17,87.83,4.9945,155.6282,3.7525,17.313,5.0751,22.6063,21.784,45.3903,115.7327,1.6024,0.596,2.0626,385.2597,9243.8117,4.4785,2.2137,10.0673,2.8903,5.4602,5.4372,25.0255,50.874,5.452,3.9608,2.3409,6.1986,22.4629,46.1964,4.8293,2.985,3.3134,0.0,577.8118,1.9769,129.5748,1.6609,4.0274,4.0926,324.5213,4.6327,84.2105,128.0576,12.3316,7.5838,6.5481,12.9332,7.7071,2.932,33.5223,88.9652,14.9316,14.7744,92.6505,236.8201,100.7752,256.861,345.7627,67.3198,1.9829,6.6293540096602666,8.5713,0.0,512.9412,465.6716,1.9945,0.0,6.3277,5.5412,6.8554,3.4056,13.0763,400.74,74.374,14.15,6.0911,81.4369,3.531,1.2101,27.5462,4.98,2.0902,15.4662,530.6027,7.11,2.3928,1.34,11.3021,0.0
2008-08-23 15:29,1,3102.59,2514.95,2196.0889,1277.8592,95.6322,203.9804,8.5539,401.3223,9.2908,194.6896,70.3889,85.1059,8.5987,50.5025,49.4975,119.1156,3.312,351.5136,136.6827,731.3372,143.4509,631.6473,192.0281,2873.0,2.4173,350.3764,119.1,17.5827,26.1512,705.186,148.1791,617.6555,149.6372,1660.6167,8825.4101,106.95875848500224,227.27370181730973,57.6042,1004.3856,38.7158,144.0,104.1,37.0,59.2,560.981,6.97,13.173,0.9093,7.525,822.0,1843.0,1.2,16.42,10.38,34.177,6.17,21.56,34.213,6.18,106.862,2.9891,109.6056,2.1427,12.7,3.8222,34.7928,34.5604,13.7278,162.2555,2.5669,2.938,3.8646,357.3486,786.9707,4.6886,3.0559,10.4452,1.7958,6.1157,8.8165,33.8173,42.2978,4.7805,6.5413,3.3553,1.4712,43.9001,9.3304,7.2883,3.5948,8.8952,0.0,453.751,1.7921,161.7039,3.2824,9.7875,4.9204,344.3251,1.7048,45.3782,94.8319,15.61,7.1504,7.5942,15.0885,4.3011,3.4133,17.8167,195.2565,22.7792,40.5725,155.3872,626.3982,164.8283,642.7689,525.5507,42.3677,3.2208,6.705226345663815,6.6003,175.7393,321.7961,320.0,1.0902,0.0,3.7197,5.2718,7.4866,3.4486,9.8724,406.4345898528576,74.74731878309858,17.76937624854999,6.8205317587052505,64.08757240428157,4.398174998954978,0.9180742971313898,23.0054,5.479698510101542,1.6419424914313403,23.779043123719365,532.1854,9.11,3.1309,1.7118,13.705,16.6695
2008-08-24 13:03,1,2942.41,2523.71,2207.0444,1269.6078,97.0189,198.4701,7.8206,406.6101,9.778,188.6922,69.0111,86.4541,8.5687,50.2843,49.7157,118.2032,3.186,351.6627,147.6009,742.6692,128.6018,627.8655,54.528,2831.0,1.9482,354.3964,109.5491,38.0518,45.3921,697.2771,147.5873,611.5327,157.8939856367537,1830.7683,8738.47,103.34664019434776,231.421630745898,57.4901,1003.61,40.3057,117.0,86.6,62.6,54.5,449.78,8.71,13.994,0.8118,6.2758,1521.0,11997.0,1.4,16.87,12.89,34.794,9.75,18.34,11.289,13.33,49.969,2.2858,218.5775,2.6655,7.92,4.66,28.3307,25.4787,23.0253,149.7834,3.3728,2.4545,3.9002,775.1174,6015.8812,5.8213,3.3547,9.9818,3.4266,5.5144,3.6713,14.8112,65.521,2.9225,5.4255,2.9432,2.4805,35.4267,7.6185,8.9776,3.439,3.0514,345.737,0.0,2.7501,37.1837,3.4416,8.302,4.3555,115.7304,2.0287,100.0,74.6725,13.8399,4.5588,8.733,12.0968,7.5815,2.921,20.7031,145.9027,34.5324,13.8483,56.545,0.0,160.597,227.9537,482.2633,29.8381,2.1014,9.425000540736702,11.9391,781.8182,0.0,0.0,3.057,0.0,4.6364,7.5185,5.6588,3.5463,11.5617,407.35,81.71,16.95,8.0126,47.6677,4.161,1.799,34.6592,1.7,0.7223,32.3747,534.8673,8.73,2.9771,1.6322,10.3402,150.7761
2008-08-28 20:39,1,2973.55,2536.48,2235.0556,1302.6607,109.9856,197.8825,10.5555,404.7087,10.3503,187.5323,69.7111,85.5528,8.9546,50.458,49.542,118.6376,1.831,352.3291,137.9845,726.0147,130.3136,620.6273,50.4426,2824.0,1.0045,349.7927,118.9891,18.9955,23.2147,702.8,146.2291,615.0109,152.43982957656235,1803.2516,8777.9,101.48717266630128,232.28139701250748,58.8773,1000.9047,43.8385,161.0,61.4,96.1,52.7002,340.736,5.95,10.531,0.7404,9.3637,1061.0,8105.0,2.2,20.58,12.92,29.919,14.78,26.84,12.0,8.79,71.269,3.1349,98.3363,3.23,34.47,4.6775,34.8872,17.1917,33.027,102.5782,1.8399,3.1596,3.2188,456.6198,3825.6122,6.8,3.6891,9.1142,3.9978,7.9621,3.7989,24.7192,37.5749,13.3817,7.1553,2.0649,3.7887,26.1569,5.6797,5.4098,2.601,8.1369,472.3323,310.47,0.8049,60.1964,2.6021,7.1533,2.651,323.9408,3.1559,46.6321,49.9377,9.7216,7.1681,9.3634,12.5095,11.3419,4.3247,23.7894,203.2498,40.0737,17.2766,70.7879,0.0,529.6089,440.037,0.0,41.9798,2.6169,7.795839096770793,5.4533,0.0,0.0,591.3043,2.4158,0.0,5.4859,4.682,6.5448,1.1443,10.6698,402.964,79.83,12.46,5.6731,45.0745,3.0921,0.952,15.2751,8.42,3.0639,22.1363,534.4918,8.18,2.8777,1.5304,16.256,102.1652
2008-08-29 4:55,1,3003.82,2527.25,2163.5889,1448.3869,104.8333,199.9288,6.5965,408.7776,10.832,189.0968,67.5,85.2227,8.5288,50.4747,49.5254,119.2928,3.182,355.7091,135.7718,732.486,137.1155,628.5964,116.4941,2857.0,5.4991,357.9436,121.2709,14.5009,17.5983,714.8877,138.9373,618.1518,151.0604,1762.7554,8564.1802,102.6231360685417,227.45902020670476,56.4388,1009.9188,40.8046,84.0,109.2,56.0,56.8999,288.1161,4.93,15.72,0.4309,10.1269,5790.0,2684.0,2.5,21.87,11.96,37.589,7.85,25.56,31.942,4.16,95.437,6.8852,160.7245,2.5332,33.151,2.2571,24.4949,37.7818,14.4648,86.4638,1.3812,3.3132,4.1301,2483.2759,1241.4399,6.5321,3.4726,11.3343,2.4408,7.6773,8.4419,29.6591,49.4774,12.7224,3.8189,3.6354,2.2158,19.8922,22.5423,4.7027,2.6284,4.7702,0.0,646.2168,2.2458,62.3963,3.8456,3.9779,1.36,202.1465,3.7037,55.2632,71.2025,7.4355,5.5507,8.8089,10.0148,5.7251,4.0662,27.4194,170.3759,28.9856,21.2435,97.6092,379.8463,151.4034,345.8586,710.495,115.7802,2.0749,7.278550088263081,9.1178,551.7241,0.0,760.0,4.2501,0.0,4.4883,8.1687,4.9879,1.4958,5.5315,411.0,78.44,16.83,7.9569,27.8293,4.0949,1.5298,54.3883,6.07,2.4378,3.3424,538.8482,7.09,2.454,1.3158,6.5829,474.0812
2008-08-29 6:45,1,3061.22,2384.19,2170.9667,1600.3858,104.9756,199.8174,11.3399,422.1476,10.708,189.1094,68.9111,86.5513,8.8043,50.3197,49.6803,119.1674,5.044,355.7391,139.2764,739.2181,143.6491,638.6645,185.9695,2859.0,13.3709,354.5773,132.6473,6.6291,12.0446,727.1735,149.6009,636.8255,162.8031,1764.543,8213.75,97.3481084356942,235.6895348932793,56.6647,1009.9188,40.8046,112.0,169.3,158.9,47.0,377.083,6.96,7.268,0.3947,10.0925,1225.0,768.0,1.8,16.8,11.36,36.793,5.74,22.8,43.092,4.08,113.521,2.2501,144.3723,2.3441,33.151,2.2571,30.2504,49.6224,64.2691,141.8322,2.265,3.2849,2.3508,506.4389,345.9099,5.5776,3.1566,10.9979,2.0262,6.4324,13.8158,36.114,47.8253,12.7224,4.9833,5.5305,6.6647,23.562,29.2712,6.6301,4.5648,4.1635,750.6849,0.0,1.5739,47.7429,1.7217,3.6861,1.833,294.8177,2.6121,34.749,65.1544,26.036,3.7433,8.1564,9.6634,3.9959,3.57,23.1715,277.4078,47.897,44.6837,166.7131,554.2642,369.0073,380.0,520.5479,26.7983,1.7471,7.389757373256067,8.1819,0.0,950.0,627.451,1.6142,0.0,4.1367,6.7076,4.3978,1.4958,5.5315,407.38,72.364,14.43,6.7903,105.8482,3.5421,1.1884,10.8294,1.1550160071341369,0.1552701537534311,23.133395191659996,537.0373,9.14,3.1241,1.7019,6.244,63.2615
2008-08-30 9:45,1,2990.72,2425.46,2155.6333,1070.0439,101.4333,198.4986,10.1323,414.9614,9.4603,189.0383,65.3778,84.9334,8.5459,50.4349,49.5651,118.4652,2.013,350.9955,136.2991,724.8676,134.0464,621.3409,55.247,2824.0,1.9245,349.2055,118.2236,18.0755,22.7319,702.1357,145.6355,613.0645,151.50553285709643,1823.8228,8363.76,100.07192271284832,233.5777236727981,57.9313,1008.7232,39.0136,133.0,67.9,96.8,55.2,330.043,7.38,7.161,0.5126,10.9131,2945.0,4264.0,21.1,23.51,9.32,28.799,16.78,25.63,17.776,11.56,55.346,4.3983,58.3865,3.0983,30.558,5.223,34.5365,21.1206,28.0162,116.5224,2.2388,3.5698,2.533,1321.6931,1944.2046,6.8691,2.9683,8.7757,4.6163,7.8563,4.9239,18.8515,17.7745,11.6371,5.9241,2.2704,3.991,30.8439,13.004,7.2757,2.6581,8.7083,571.8876,0.0,0.4866,68.9974,1.7257,5.4185,2.651,496.6803,32.274,444.7059,128.0203,21.1197,10.0188,6.8379,21.6935,12.5181,4.1249,32.1755,201.1081,46.7579,25.0367,61.4178,0.0,386.0566,796.9064,265.5022,60.7586,1.3787,7.200525179677913,3.2013,607.9027,398.2222,392.0,2.8854,0.0,5.3483,5.8354,6.2358,1.4182,13.3877,407.498,81.576,15.38,6.7441,62.5803,3.7743,3.2485,9.4814,10.4,4.3586,22.4452,534.72,7.04,2.6664,1.3166,10.9822,76.6094
2008-08-30 14:10,1,2949.82,2497.56,2173.4556,1433.6732,110.5422,204.03,7.3062,402.2922,10.6914,193.3385,67.4222,84.6614,8.7994,50.3964,49.6036,118.921,0.9273,350.6364,143.8973,737.9779,139.3945,633.9282,202.0043,2828.0,11.2909,351.1773,135.1882,8.7091,13.8957,724.0822,145.0527,631.4182,161.3248,1768.4421,8617.3398,102.73420664192015,229.93486313145712,55.7648,1002.4074,42.266,116.0,73.7,77.8,52.5,143.6,4.15,10.892,0.4713,8.2841,2433.0,10428.0,1.8,16.86,9.97,31.759,6.93,17.63,28.76,5.66,93.549,2.7412,126.1924,3.0534,37.635,3.2172,31.1763,26.2699,22.2754,50.6681,1.6246,3.111,3.8395,1009.0289,5958.954,5.594,2.5448,9.1337,2.3438,5.704,9.6287,26.8117,42.031,12.8334,5.1982,2.4985,3.115,10.0162,19.1426,3.7542,2.3289,8.7022,0.0,0.0,2.3213,57.6635,2.7075,4.4083,1.593,203.0242,2.6697,60.8696,72.1008,14.4121,4.8554,6.9286,5.6741,4.9715,2.7811,14.2373,248.1834,71.5472,22.9634,111.5712,0.0,170.4824,221.8758,526.7571,34.0088,2.7617,8.722521886072384,7.1358,0.0,0.0,0.0,0.6406,0.0,5.4754,5.9523,7.5543,1.5088,7.6118,409.45,72.944,10.83,5.1542,97.0499,2.645,0.8363,17.5662,7.5,2.7045,10.2468,535.8155,7.58,2.5583,1.4147,10.5902,65.1043
2008-08-31 4:46,1,3040.1,2369.95,2201.8222,1288.0857,95.9789,202.0761,7.8831,417.1031,9.5423,192.5337,69.5889,86.4465,8.6527,50.215,49.785,118.102,2.914,362.2991,131.1955,735.719,143.6809,637.1755,200.8532,2866.0,15.3073,360.1136,106.5027,24.6927,33.4962,702.2228,145.2509,611.8673,151.68723197895434,1846.8055,9105.23,104.51168313476016,228.83090496716133,58.6987,1007.4808,38.3809,110.0,223.4,196.9,59.2,532.019,8.3,7.747,0.9678,7.6846,1882.0,1362.0,2.9,21.32,9.81,35.723,5.92,20.8,83.26,5.75,38.622,3.5486,118.2354,2.102,31.723,2.7649,28.0674,77.0627,66.8272,153.1415,2.5903,3.0805,2.7121,851.7446,626.4739,6.1786,2.6354,10.7514,1.7877,6.6927,21.9803,12.4622,40.3438,11.4372,4.7214,7.3484,8.3082,41.3031,12.2969,8.6477,3.8045,6.2578,0.0,0.0,2.9437,77.3047,1.8573,10.1425,3.9367,275.569,4.1673,37.3272,75.3927,7.8183,4.7374,7.4774,7.4045,4.1202,3.2644,41.4532,78.9466,17.5931,8.909,40.7979,512.3632,0.0,0.0,0.0,49.3885,1.3169,7.755893965212228,6.4022,887.7419,0.0,0.0,2.1816,0.0,3.581,3.5659,9.2207,1.8115,7.2038,404.6966404057824,75.85668229127296,18.459433325522888,11.495813208642332,65.15544799218868,6.061517696577596,2.073706069048644,29.3353,12.134759117511123,4.787380364486804,23.275313467991666,529.7309,7.52,2.7061,1.4196,24.2733,85.7175
