Time,Pass/Fail,F0,F2,F3,F4,F12,F14,F15,F18,F21,F22,F27,F28,F32,F33,F34,F35,F36,F43,F45,F46,F48,F50,F51,F55,F60,F62,F63,F64,F65,F66,F68,F70,F88,F90,F115,F117,F133,F134,F135,F136,F137,F140,F142,F150,F151,F160,F166,F180,F182,F183,F185,F187,F188,F200,F201,F208,F209,F218,F223,F225,F250,F252,F268,F269,F270,F271,F272,F275,F277,F286,F295,F316,F318,F319,F321,F324,F337,F344,F361,F363,F388,F390,F406,F408,F409,F410,F412,F413,F415,F416,F418,F419,F423,F424,F429,F433,F434,F435,F436,F437,F438,F439,F440,F453,F454,F456,F457,F459,F460,F468,F470,F472,F473,F474,F478,F480,F482,F486,F487,F488,F489,F490,F491,F495,F497,F499,F500,F511,F520,F521,F522,F524,F525,F527,F539,F541,F561,F585
2008-09-27 20:46,-1,3052.44,2231.6111,2005.8966,1.2969,201.8779,12.1624,418.9535,192.0286,-5657.5,2853.25,7.364,74.4444,83.5589,8.8889,50.2246,63.9957,49.7754,356.91,125.7845,722.0392,142.8736,625.5682,224.8123,2867.0,355.0736,109.95,13.4282,15.8345,23.4218,698.6174,148.4527,613.4764,1776.0103,8471.92,734.5639,57.7359,1008.8589,39.926,90.0,206.9,191.4,0.3411,7.32,11.898,5.334,946.0,5.6,18.21,4.81,26.878,4.06,18.12,57.444,25.82,7.79,57.598,0.0,2.9966,127.9607,1451.7002,148.8198,2.8794,16.7,4.4488,27.114,72.7342,60.7548,0.1034,2.304,1.7668,393.7735,5.7059,1.5531,8.3591,1.0498,16.3295,2.2044,20.0522,44.6211,451.9796,44.9224,0.7753,4.7702,4.0938,6.7782,7.2812,28.0822,26.3059,7.8078,2.4311,804.2705,564.3261,97.8264,1.2732,5.5866,252.3136,5.9769,2.15,2.4851,7.5224,59.4714,82.3393,13.3081,2.8941,3.824,10.6387,2.8417,2.8966,25.552,187.0144,4.5737,192.2819,49.1962,77.6199,0.0,47.6748,0.0,0.0,80.2579,861.8644,140.0,42.0975,2.2471,7.205,17.1354,0.0,0.0,0.0,1.425,0.0,20.2596,4.9871,6.094,3.6882,4.0443,11.1426,35.9702,2.1786
2008-09-27 21:45,-1,2972.0,2200.680566466457,1207.17996163396,4.2170347061365225,198.152,7.5099,407.5016,188.4378,-6576.0,3009.25,5.0485,69.3667,84.2942,8.7199,49.8696,63.8867,50.1304,351.9391,151.33,752.2425,144.4036,647.6727,227.9877,2864.0,354.8136,127.18,17.5363,24.15,32.3553,719.8873,148.1427,630.1364,1873.5524,9067.3299,791.3496,59.6345,1006.6856,36.1962,80.0,116.5,129.9,26.00980129435006,6.251407361139733,4.017,12.977,618.0,2.8,9.4,12.82,35.667,4.73,18.05,60.579,18.26,5.09,68.971,0.0,3.569,123.4945,949.1006,98.259,4.2327,9.74,6.8518,22.3738,45.056,46.8938,8.666346793543589,2.124718934729092,3.8319,272.6492,2.7882,3.744,10.9883,1.7681,19.2199,1.4847,23.8415,35.5065,262.6288,27.2816,1.2402,3.8415,3.6223,3.9199,5.0836,39.986423962293046,24.64308076141996,6.113399851313025,3.441641559514444,391.3161,0.0,53.4893,3.1845,2.2338,19.7816,12.0743,3.4265,3.7635,4.0365,28.9157,42.007,2.4924,4.7054,8.4715,12.5606,3.2755,2.7869,26.5712,122.6506,2.9503,104.1267,21.0766,14.3778,0.0,54.6192,0.0,835.7181,480.7477,367.1296,0.0,49.0647,1.9209,6.5915,10.4673,0.0,994.7826,984.6154,1.1589,0.0,12.4166,7.0977,5.9973,7.9348,4.6502,18.9296,52.1953,4.4505
2008-09-28 0:51,-1,2952.57,2243.8556,2209.0871,2.1422,202.6802,10.4021,410.6244,193.0806,-5461.75,2621.75,7.3208,72.1889,86.7559,8.7597,50.7503,64.1627,49.2497,351.1291,129.95,719.2849,139.2727,620.3518,100.4111,2842.0,351.1018,113.1673,6.8718,16.7827,22.0794,697.2055,151.8673,616.1364,1753.205,9084.5901,675.5797,59.0186,996.0538,36.4259,142.0,61.9,50.8,0.4832,6.27,13.715,4.802,364.0,3.6,17.36,15.0,28.864,6.39,19.61,35.315,14.52,10.36,88.45,0.0,3.1096,119.6819,652.9004,83.0319,1.4849,24.621,3.3014,36.5376,23.6721,17.3367,0.1708,1.9891,1.5927,178.0344,5.2804,4.3208,8.5846,1.856,9.6151,2.726,24.9449,35.4452,229.3483,27.1015,0.5186,7.6188,6.521,2.0965,1.9901,8.2182,22.5556,7.006,2.4678,0.0,0.0,131.8485,1.1694,4.2487,170.8604,6.1938,3.9341,1.6528,4.9869,92.5234,83.0607,29.3715,3.0362,11.5429,9.4717,4.5881,3.1611,35.1704,322.0119,13.687,211.2983,61.7301,53.6792,0.0,73.6435,627.2173,936.9193,660.2532,0.0,616.2791,40.6902,2.1165,6.8265,7.1869,0.0,124.8707,0.0,3.376,0.0,12.2905,2.516,9.1256,7.3676,3.0185,9.0633,49.5678,5.0837
2008-09-28 1:22,-1,3031.01,2168.7,895.5849,0.8484,203.1959,10.2495,409.8055,193.1871,-5357.5,2539.0,7.369,67.3,84.8185,8.9979,50.5682,64.3519,49.4318,366.1173,131.6909,740.2322,143.0691,640.8773,186.9979,2898.0,362.7045,108.7555,22.2982,22.9355,31.52,708.7122,147.1191,618.5791,1746.304,9122.6801,784.5881,58.8815,1009.8944,40.702,95.0,140.5,124.4,0.108,9.02,9.401,9.974,288.0,2.0,25.09,13.18,19.238,5.47,19.38,60.39,13.2,3.67,61.679,0.0,2.7678,162.1766,1686.5996,136.1707,3.2511,15.98,5.7761,27.9053,54.2935,45.1472,0.0379,3.2327,3.1783,121.8168,7.4353,3.932,5.0934,1.7483,18.6876,1.2231,18.5504,49.0939,511.3091,41.957,0.9871,5.2393,4.3183,4.6354,5.117,48.9383,12.7335,8.3509,2.7404,565.9786,174.2408,91.7211,2.4338,4.1412,598.7411,6.5213,3.8313,1.7506,2.9718,41.6988,51.0121,7.6556,7.5629,10.0083,16.9621,3.8233,3.024,32.2945,125.0232,5.2704,59.1975,16.0014,20.1587,0.0,54.8276,0.0,0.0,258.7286,318.5,465.9533,35.194,4.186,9.2869,18.488,720.9486,0.0,0.0,2.3982,0.0,17.3557,5.5214,5.5533,4.1985,3.8207,14.1912,40.1918,1.8738
2008-09-28 3:55,-1,3037.2,2178.5889,1135.3544,0.8614,203.2144,4.4707,409.7776,193.7649,-5508.5,2574.5,7.269,67.2222,84.5951,8.58,50.6848,64.4791,49.3153,365.9164,133.2127,741.6329,141.3527,640.4818,185.1516,2898.0,363.4691,108.72,20.2418,24.4927,33.272,708.3609,148.0509,620.24,1778.9854,9044.85,732.8971,59.0025,1016.53,38.8281,153.0,172.3,92.2,0.0936,6.23,5.129,8.378,175.0,2.1,23.96,12.24,20.71,5.54,16.77,40.938,13.95,6.76,49.429,0.0,4.4341,153.5713,686.7998,142.8162,1.1758,14.31,2.2685,36.1261,59.5913,27.8686,0.0277,1.9994,2.5549,78.7591,7.3851,3.7719,5.4373,1.5312,11.9138,1.7921,16.8192,56.4421,258.1305,46.5528,0.462,4.5354,6.8953,5.673,3.754,43.5816,10.8702,6.0076,4.0665,0.0,0.0,114.7241,2.0445,3.1642,108.8129,10.4381,5.2857,4.4848,3.124,47.5771,38.7041,16.8222,8.3447,9.1883,16.7296,3.9193,2.6183,22.1105,150.4654,5.1734,68.9169,27.6,29.9442,0.0,41.7479,534.6535,261.7757,349.6612,537.9095,262.0,62.3423,1.3491,8.6325,7.5933,0.0,0.0,0.0,5.2412,1000.0,19.4865,1.9929,7.916,4.4871,4.1427,5.8424,39.4243,1.955
2008-09-28 4:45,1,2882.22,2254.8667,2347.9092,1.2986,203.1566,5.3804,410.3064,193.0892,-5332.5,2637.75,7.2995,75.9444,84.7951,8.9818,50.2772,63.9313,49.7228,348.4509,145.8891,738.4502,137.2782,631.6182,200.73,2826.0,350.1573,120.5573,15.1337,25.3318,33.4431,705.0071,145.77,616.4845,1871.6307,8940.26,748.0556,58.554,1007.2276,36.7988,79.0,218.5,142.0,0.3553,8.6,6.896,18.39,730.0,2.0,20.49,12.77,32.183,7.95,21.95,50.887,20.24,14.46,74.814,0.0,2.2479,105.9183,3601.2998,346.7927,3.6221,15.769,2.6161,22.4236,68.6922,50.288,0.13,2.535,6.1204,304.3741,6.1345,4.359,9.4642,2.8863,12.9436,3.5873,22.6839,32.4352,1072.2031,105.2077,1.0192,5.8442,3.5841,7.581,5.6374,58.4135,27.361,9.7945,2.0749,0.0,371.4822,128.1698,4.482,5.0641,0.0,12.7141,8.6276,3.8222,2.6335,80.7692,80.4224,6.5676,7.8524,8.7532,13.9924,5.7912,3.4752,25.351,271.202,4.8995,133.7417,57.0824,43.103,0.0,76.9961,388.7351,643.2211,144.4295,0.0,814.4044,27.311,1.7827,5.6591,40.2818,0.0,336.2445,953.8462,2.077,0.0,46.3592,6.1859,6.2335,3.6033,3.9301,7.1092,23.5359,3.1107
2008-09-28 5:31,-1,3063.69,2244.5,1830.2771,1.2287,196.1369,5.7425,420.9445,186.3975,-5564.0,2365.75,7.3555,68.1333,86.15,8.8424,50.0752,64.326,49.9248,345.2382,133.8964,719.6447,141.2827,620.4173,112.917,2833.0,347.2891,113.6336,10.1343,20.2627,24.7094,694.9354,151.0164,611.9391,1783.0385,8775.8001,750.1885,58.4618,1012.3378,39.4156,99.0,137.5,110.8,0.5548,10.67,3.832,11.841,237.0,3.4,16.66,17.62,32.185,11.37,24.91,28.576,17.86,6.88,87.429,0.0,4.9886,75.7468,995.5,111.3574,4.0244,20.39,5.7346,28.9688,41.3354,36.7859,0.1516,3.4895,3.4573,102.0698,5.2551,5.2749,9.4953,3.3396,9.9027,2.0936,29.7134,21.9017,362.5361,39.7898,1.199,7.2636,4.4417,4.4881,4.6512,76.927,45.1548,11.8544,2.5684,175.4782,0.0,66.73,2.813,3.3867,99.3607,7.6522,5.0143,1.8082,4.9902,55.2147,118.4742,15.8585,2.9616,13.1594,15.4949,8.0477,4.015,25.3071,0.0,5.2675,176.2328,33.9539,33.4206,0.0,88.2958,293.3333,562.5215,103.2342,0.0,0.0,66.7504,2.8899,4.2482,11.3437,0.0,0.0,0.0,1.3988,0.0,14.8439,6.8839,8.3089,3.1116,4.3515,14.549,10.8507,2.3893
2008-09-28 6:22,-1,2996.48,2158.7,902.9779,1.3177,203.8155,6.4094,425.836,193.8372,-5296.0,2627.5,7.2583,72.4333,83.1829,8.9857,50.3343,64.1327,49.6657,350.5045,140.4173,732.1106,134.08,625.0018,121.5969,2835.0,352.3454,115.5791,9.1158,24.8382,30.1944,701.9163,149.11,617.0345,1882.9529,8600.73,743.232,58.4147,1007.2276,36.7988,101.0,207.2,207.1,0.1423,6.57,6.321,11.072,328.0,5.1,19.37,7.11,24.21,5.39,16.1,18.352,17.97,7.93,123.774,0.0,4.3614,211.9355,1558.1001,164.3854,4.0631,15.769,2.6161,27.3998,67.6904,66.1755,0.0393,2.0276,3.3772,135.7854,5.7305,2.0361,7.8588,1.6893,5.9757,2.4524,34.054,62.5957,486.1332,50.3794,1.3208,5.8442,4.633,6.9148,8.2987,42.254,10.7997,6.1771,4.1523,271.1345,0.0,98.6213,2.6001,6.4042,338.0527,14.5455,1.4974,1.8875,7.041,84.2105,77.8338,12.2922,4.1474,5.0635,7.2586,4.02,2.576,15.0925,163.9045,2.872,197.1299,31.9267,36.0796,0.0,114.8949,264.9526,581.6124,90.8023,0.0,584.4156,57.3281,1.337,11.2555,18.1159,747.9518,0.0,676.9231,2.0561,0.0,22.1176,6.9556,2.4806,4.3245,3.9301,7.1092,64.0311,3.5839
2008-09-28 7:38,-1,2983.51,2244.5,1830.2771,1.2287,195.6769,8.3368,416.9612,185.7499,-5528.5,2757.25,7.4047,66.7889,86.9779,8.8356,50.6527,63.9719,49.3473,360.3291,133.6891,734.051,138.6655,632.6836,199.1076,2860.0,359.2155,112.6691,11.7263,21.02,24.7298,709.3212,149.0727,620.9573,1758.5897,8729.2299,736.0438,58.7518,992.7452,39.3841,59.0,144.0,168.9,0.5548,10.67,2.745,14.53,705.0,1.5,15.76,9.16,32.488,6.75,22.91,53.191,20.61,4.27,43.649,0.0,4.509,133.7212,715.3008,73.8534,3.751,15.938,10.1529,18.5956,50.6498,59.1328,0.1516,3.4895,4.275,322.9276,6.0894,2.4603,9.8429,1.7682,17.6139,1.329,12.5914,37.89,266.033,24.5558,1.1144,5.2961,2.8142,4.8265,6.695,76.927,45.1548,11.8544,2.5684,351.5083,618.8389,32.9262,3.4847,5.0954,0.0,11.592,1.1039,1.9852,2.2459,46.9194,57.3379,16.2523,4.8606,6.8517,5.1947,4.8678,3.6211,26.7147,418.6275,2.7904,175.7583,20.314,25.3583,0.0,21.8709,207.8991,443.5101,0.0,277.2765,678.6787,60.622,2.7149,7.6039,8.1943,0.0,886.4865,400.0,2.3792,0.0,10.0338,6.3845,7.5685,4.3331,4.6381,25.7792,23.5359,3.5568
2008-09-28 7:52,-1,3232.64,2165.0333,926.8103,1.3455,198.9121,5.476,407.6407,189.0586,-5438.75,2700.25,7.2877,76.8778,85.038,8.2776,50.2509,64.3027,49.7491,351.3355,136.3627,727.6936,139.3055,627.0036,200.0515,2838.0,350.7818,115.8582,12.3754,20.5045,27.6111,700.0825,147.9882,614.6282,1780.8664,8905.99,772.4921,58.3899,1009.8944,40.702,91.0,186.4,97.7,0.1012,6.98,6.673,8.937,408.0,2.6,16.98,8.52,23.312,3.08,16.42,52.569,24.56,13.42,120.259,0.0,2.571,147.1406,957.3994,107.9166,3.7339,15.98,5.7761,24.4712,53.079,33.5355,0.0349,2.4991,2.521,171.7214,5.337,2.5056,7.0615,1.2257,15.2028,4.009,37.8656,47.5703,275.3786,31.2882,1.0858,5.2393,4.0239,5.7662,3.8891,19.458,7.5214,6.836,2.5011,0.0,498.9076,121.859,2.1924,1.4983,0.0,10.0917,3.7298,0.8919,3.382,65.0,105.2708,20.6531,5.1646,6.248,6.0809,2.211,2.6188,26.2777,0.0,1.7944,198.4577,65.4489,67.2847,0.0,88.2893,0.0,0.0,854.6638,507.151,148.062,34.4589,2.516,8.2623,10.7501,0.0,0.0,195.0,1.7546,0.0,13.9699,6.3947,15.5466,5.6985,3.8207,14.1912,13.2956,2.1447
2008-09-28 8:40,-1,3054.52,2165.0333,926.8103,1.3455,198.7685,12.3463,424.278,188.7675,-5770.75,2688.25,7.4195,69.8,84.4668,8.8909,50.6768,64.1879,49.3232,361.6655,135.22,740.6781,142.3227,639.2082,244.1175,2885.0,360.6736,115.0655,16.9064,20.1545,26.8979,713.7802,146.5627,622.3018,1831.9633,8997.84,787.916,58.7766,1007.144,40.224,69.0,153.0,127.0,0.1012,6.98,11.079,7.669,382.0,2.1,20.7,11.51,18.165,6.99,13.23,69.46,17.52,7.23,13.024,0.0,3.9374,110.4708,1517.0,126.5813,3.6973,21.084,3.2496,19.0274,51.5858,38.324,0.0349,2.4991,2.3681,169.1082,6.9441,3.6312,4.7959,2.0114,24.5678,2.0863,4.4267,34.2418,508.5281,45.1862,1.0877,6.8693,3.178,5.009,5.082,19.458,7.5214,6.836,2.5011,0.0,0.0,89.7356,1.8075,2.3376,91.8678,6.4061,8.9877,2.3991,3.0086,60.8696,112.9458,18.3622,5.5727,8.5121,17.1692,4.9114,2.0697,28.4535,0.0,5.5154,103.6295,35.8728,38.5755,0.0,13.1525,0.0,0.0,136.7876,0.0,216.5746,47.8326,2.314,6.0302,16.8596,0.0,858.7156,0.0,3.1855,0.0,16.0653,6.2904,8.7941,3.6768,3.8656,8.0788,13.2956,2.293
2008-09-28 8:41,-1,3035.18,2185.1,1201.0491,0.7821,197.0596,10.3451,426.2516,187.8524,-5357.0,2480.75,7.3197,74.1889,84.0363,8.0787,50.4666,64.6246,49.5334,366.2945,133.3855,741.2968,139.5745,639.2545,116.0236,2873.0,363.9764,111.6991,11.54,21.6864,24.3925,716.9043,152.0391,627.7145,1761.789,9005.5601,768.7742,58.3385,998.2901,42.0235,77.0,188.8,161.2,0.0878,7.27,9.792,18.03,426.0,2.5,24.08,13.33,18.133,6.05,15.28,26.056,12.18,4.2,41.787,0.0,4.815,244.9464,1166.1006,104.6471,1.6756,20.563,1.7353,21.9679,70.8155,57.977,0.0304,2.0229,4.9355,178.6568,7.6239,3.9639,4.8603,1.9652,8.5489,1.3247,14.4928,74.1737,360.2778,33.3518,0.5547,5.3629,3.4398,6.2204,6.6117,29.127,11.2302,6.8683,4.3859,243.1851,0.0,94.6536,4.2299,5.6726,133.7611,9.9834,8.9549,1.7077,3.3698,53.2895,119.3241,11.3714,6.8322,9.9936,17.8322,4.3346,2.3903,22.4575,249.0566,3.7429,105.5464,19.367,27.1601,0.0,23.4651,522.5268,663.5548,309.7938,0.0,246.1069,63.9826,2.0684,13.9033,12.9487,298.1366,250.7177,0.0,3.1287,0.0,13.6122,2.8723,5.8734,5.6711,2.7503,4.1294,19.2044,3.1341
2008-09-28 9:50,1,2965.73,2228.9445,1502.7821,1.2895,198.8132,4.805,419.9878,188.7604,-5374.0,2609.25,7.1137,72.4667,83.6085,9.0942,50.1455,63.8835,49.8545,347.8155,137.4009,725.9916,137.2473,622.4636,104.3997,2841.0,349.4627,116.5791,7.2614,20.8218,22.0031,703.9885,151.2782,617.32,1779.4967,9302.2499,802.1753,59.7089,1009.8944,40.702,634.0,96.3,120.8,0.3707,9.22,4.66,10.987,431.0,4.1,20.17,9.1,25.288,3.54,17.36,27.088,14.98,7.96,72.569,0.0,4.2818,52.5443,821.5996,71.1058,2.7754,15.98,5.7761,110.2954,33.8192,38.0029,0.1073,2.8962,3.3973,194.3989,5.5772,2.6258,7.3313,1.1183,8.1566,2.0435,26.7436,16.9054,213.1631,20.7944,0.9293,5.2393,28.7326,3.2471,4.7568,84.8855,28.7493,9.1571,2.5912,0.0,510.8647,96.9823,2.616,8.6626,267.8848,6.0941,5.6374,1.3214,5.6578,40.9091,65.8537,17.2457,3.0723,6.623,8.0636,2.5793,2.7889,25.9464,968.5841,1.6628,206.2972,38.2291,54.4652,0.0,46.4278,0.0,0.0,0.0,191.6206,922.2222,60.3132,3.8064,2.9528,8.8323,0.0,735.0495,69.5652,2.5896,0.0,8.8641,4.6482,5.2764,2.913,3.8207,14.1912,38.8294,2.4172
2008-09-28 17:05,-1,3111.43,2260.7333,1969.7867,1.2109,197.2581,7.374,409.1487,187.7087,-5402.75,2646.25,7.1775,72.2667,85.3871,8.942,50.2095,63.8194,49.7905,352.0127,137.37,729.3941,136.0827,625.4655,191.6181,2840.0,350.2345,119.0036,12.7646,18.3664,23.0665,706.3276,143.4627,612.7009,1686.7116,9254.5498,789.0842,59.0554,1005.1546,39.5584,86.0,232.7,204.6,0.2844,6.56,9.122,17.246,282.0,4.3,16.76,5.68,22.859,7.59,14.68,37.171,19.79,5.11,22.871,0.0,2.2534,172.1753,1120.0,105.0339,2.5755,17.679,3.5913,25.3301,73.7997,65.1047,0.0906,2.0506,5.927,124.5482,4.987,1.7908,7.3365,2.3879,10.5697,1.3822,6.5148,50.6582,298.8759,28.0441,0.7469,5.8508,3.8767,7.4789,8.091,43.5344,23.4878,7.1822,2.4863,0.0,0.0,123.7049,4.2151,2.8109,314.7715,4.369,5.4893,4.7231,5.9502,84.1121,97.5581,7.2285,3.9827,4.1348,7.1004,5.5775,2.3471,19.3985,312.7991,2.3838,155.0381,27.8226,32.6577,0.0,20.198,307.4749,269.8718,0.0,0.0,195.6427,25.0648,1.6491,10.2077,12.1022,253.6410213072943,241.53380174364628,284.5075139263447,1.5117,0.0,13.3109,4.3612,7.3249,5.3885,3.6878,9.0785,64.0311,2.7184
2008-09-28 17:06,-1,3005.05,2168.7,895.5849,0.8484,203.2557,9.3399,403.723,193.3372,-5512.5,2539.75,7.4407,70.1333,86.5682,9.3868,50.7583,64.4245,49.2417,345.7055,133.8736,719.7108,137.6873,617.2664,118.8533,2829.0,348.0673,112.3764,8.4831,21.4973,23.5232,696.1876,150.6918,611.1355,1822.5526,8716.6,761.5831,58.5025,1005.1546,39.5584,93.0,94.3,94.0,0.108,9.02,7.87,9.384,794.0,2.3,19.94,18.08,34.103,12.95,20.02,32.688,12.15,5.26,52.372,0.0,2.9369,104.1697,1083.5,123.1926,3.0166,17.679,3.5913,27.7138,36.4297,27.1064,0.0379,3.2327,3.002,342.7024,6.2342,5.6065,9.6841,3.5685,10.3035,1.6349,15.6712,36.4311,364.701,42.0365,0.8757,5.8508,4.2142,3.1381,3.7446,48.9383,12.7335,8.3509,2.7404,397.1591,674.188,84.2621,2.3244,3.9577,41.1154,17.0623,5.282,1.5052,3.2795,85.0746,145.5969,15.7104,3.4903,13.5053,16.3929,9.4054,3.2433,27.5028,351.3054,6.0345,143.2267,24.4682,26.595,0.0,29.0089,0.0,944.6623,345.8167,393.6039,668.7664,39.4215,3.0295,5.7156,12.4303,847.8632,983.8509,0.0,1.4729,0.0,16.1759,5.1563,3.4901,4.2404,3.6878,9.0785,13.2956,2.6718
2008-09-28 17:49,-1,3171.54,2168.7,895.5849,0.8484,203.9833,7.2911,419.3995,194.5565,-6029.0,2709.0,7.273,75.8667,84.3569,8.322,50.4013,64.5182,49.5987,348.4909,131.7664,721.3004,147.9545,628.2118,207.4551,2834.0,348.4282,115.8473,13.4254,15.9191,19.9076,701.3928,150.5109,614.7864,1757.4284,8373.9599,712.0192,58.8463,1003.8907,39.8019,92.0,102.4,142.7,0.108,9.02,5.583,18.191,451.0,2.6,20.13,17.17,30.241,7.64,21.1,62.453,21.33,18.55,29.704,0.0,6.0961,82.614,1188.6001,122.4052,4.0698,14.309,3.6143,24.8926,38.6309,47.7378,0.0379,3.2327,5.5213,206.664,6.0733,5.0931,8.9913,1.8805,19.8157,5.3313,8.3462,23.795,342.0941,37.0969,1.1606,4.9215,4.0067,3.2287,5.8583,48.9383,12.7335,8.3509,2.7404,170.7132,431.4067,76.5729,4.3374,2.6052,842.508,6.3871,4.5965,1.1962,3.4271,60.6742,40.6542,11.9169,2.737,13.0306,10.9156,5.1637,3.3587,30.1043,454.5556,4.2864,158.8777,116.5268,110.968,0.0,27.9903,214.8148,445.3765,890.2778,467.9012,566.6667,78.6222,1.7827,4.7008,14.194,487.257,729.4118,360.0,2.871,0.0,17.1913,6.9159,6.5721,3.52,3.8326,9.0807,13.7863,1.8104
2008-09-28 17:55,-1,2990.36,2209.9555,2325.1727,2.1685,203.5814,8.5868,406.2107,193.5931,-5625.75,2544.75,7.1285,69.1556,86.1541,8.9036,50.6667,64.0553,49.3333,364.4873,135.0127,741.4034,137.6482,637.1482,109.3595,2875.0,364.3018,117.8591,7.9772,17.1536,23.024,718.3794,147.8364,629.9973,1797.81,9304.01,791.8654,58.9075,1005.1546,39.5584,116.0,71.1,84.7,0.6169,5.38,5.308,5.621,364.0,2.5,25.74,14.66,18.662,8.87,13.05,15.187,9.6,10.93,70.494,0.0,2.1727,96.7629,1182.7998,117.9908,4.2774,17.679,3.5913,28.4598,19.3271,25.8442,0.2094,1.81,1.7753,149.2344,9.2524,4.5254,4.7112,3.0932,5.0784,3.4577,24.1549,30.1005,379.5785,35.4625,1.2116,5.8508,5.2454,2.3776,3.3044,12.8864,28.4484,6.2727,2.7825,724.5737,222.5432,61.8157,1.3838,2.1307,220.0175,6.5357,5.8957,2.8477,3.615,59.2105,77.7202,16.753,8.2918,10.8582,14.3775,6.444,2.0482,13.8872,383.9987,4.0553,120.3431,63.7183,58.8125,0.0,75.2724,430.9278,0.0,213.8095,820.3233,282.0144,28.6839,2.516,5.3823,12.7128,764.2857,260.0985,833.3333,3.3208,0.0,14.9004,7.2612,6.8682,5.443,3.6878,9.0785,13.2956,2.9582
2008-09-28 18:34,-1,3023.37,2179.1111,1305.8262,0.8117,197.5623,10.5868,419.4208,188.0934,-5647.75,2602.5,7.2278,67.8222,84.7907,8.9191,50.6581,64.4096,49.3419,367.5591,130.4027,739.9435,142.7645,640.7264,198.0633,2889.0,366.2618,114.0564,17.1628,16.3464,24.5324,715.4112,143.2455,623.5636,1793.9917,8546.12,729.0667,58.9169,1009.8822,37.9057,87.0,115.5,58.6,0.0936,5.14,7.574,7.942,398.0,3.7,25.25,13.12,18.962,5.02,18.34,57.131,17.44,6.55,80.201,0.0,3.6502,65.668,1090.3994,110.876,1.6181,16.04,3.3744,26.3811,37.0108,19.3682,0.0323,1.8941,3.209,182.8706,7.7119,3.854,4.9378,1.2864,15.6415,1.9649,22.4163,16.8243,410.3124,46.3246,0.4918,5.4061,3.8969,3.8202,2.2763,28.5496,11.5332,4.966,3.9057,0.0,993.8211,71.5418,1.8936,3.6381,920.5273,8.7386,4.21,3.6249,5.4554,44.8276,95.197,16.0656,8.0971,10.0611,12.9538,3.5163,2.8624,28.8448,179.2735,6.2131,101.6153,40.0701,38.7773,0.0,68.17,0.0,581.079,0.0,997.5186,834.3126,48.0569,1.6102,3.6604,12.759,0.0,818.0995,1000.0,3.6057,0.0,15.2079,2.7465,6.9771,2.655,4.1586,8.9021,64.0311,2.899
2008-09-28 18:43,-1,3254.32,2175.1222,1004.5029,1.2964,205.856,11.0311,417.7755,195.4498,-5371.0,2452.5,7.2818,71.5,86.899,9.3181,50.7948,64.1792,49.2052,365.5291,131.9036,740.4667,143.1909,640.6236,206.4754,2881.0,363.1909,110.4682,18.8672,21.4355,29.2212,711.2455,148.0973,621.7564,1821.331,8934.2302,779.6213,57.818,1007.144,40.224,94.0,128.3,196.2,0.1061,4.63,3.091,6.378,59.0,2.9,21.5,13.58,15.591,2.84,14.43,50.679,15.07,6.72,38.027,0.0,4.0039,154.7939,2283.7002,222.4624,4.2645,21.084,3.2496,24.9295,44.8455,56.8315,0.0355,1.6286,1.8128,24.5289,7.3664,4.1905,4.1547,0.8384,15.6141,2.0161,11.5997,47.9904,675.1088,67.9634,1.2933,6.8693,4.2548,3.9425,8.1827,45.5465,8.1812,4.3692,9.69,522.8818,0.0,28.0208,1.5267,3.0049,0.0,0.4558,7.0491,4.0787,4.0559,100.0,112.5,11.1782,5.2913,10.2954,18.1623,1.9834,2.2525,24.5448,468.1444,5.4599,79.8739,31.3499,34.8171,0.0,33.2616,0.0,188.8158,620.4301,879.6163,0.0,51.043,1.2643,8.4989,25.5612,0.0,0.0,0.0,1.4912,0.0,28.5347,7.3757,6.1576,3.6796,3.8656,8.0788,17.2047,3.0023
2008-09-28 19:18,-1,3026.07,2170.7444,1128.0791,1.3753,205.0802,14.3905,419.9709,194.6546,-5729.25,2646.75,7.3697,67.3778,85.9512,8.6799,50.5835,64.2459,49.4165,349.3745,138.7818,730.3033,134.0636,622.22,119.3484,2835.0,352.35,118.0664,7.7333,20.7155,25.1172,705.1861,146.4736,616.89,1802.2125,9105.8999,765.8084,59.0096,1007.144,40.224,278.0,233.5,143.5,0.1238,6.79,15.53,5.034,356.0,2.7,19.59,7.39,23.272,5.05,20.16,12.519,14.09,8.52,80.755,0.0,4.3905,99.8567,972.7002,102.1064,2.9017,21.084,3.2496,43.4094,72.4006,41.4406,0.0448,2.329,1.5481,165.1754,5.9531,2.4602,7.4118,1.6903,3.488,2.642,25.5274,31.4156,283.4678,29.8665,0.9934,6.8693,12.3056,7.7163,5.8575,21.0856,9.0017,6.5101,2.81,890.6058,429.2683,107.9188,1.1987,4.9467,288.7599,8.3029,1.406,2.5645,4.0073,52.6596,56.4706,17.0731,2.9073,5.3249,4.853,3.7669,3.24,10.4895,0.0,2.8469,182.1982,41.1287,48.1464,0.0,72.091,794.4296,137.0613,643.8413,462.8135,241.2869,67.2463,2.6422,5.5408,10.6821,349.4737,0.0,850.0,3.1408,0.0,13.3332,4.9173,3.9847,3.5559,3.8656,8.0788,19.874,2.2144
