Time,Pass/Fail,F0,F1,F2,F3,F4,F6,F12,F14,F15,F18,F21,F22,F23,F24,F27,F28,F32,F33,F34,F35,F36,F39,F40,F41,F43,F45,F46,F48,F50,F51,F55,F59,F60,F62,F63,F64,F65,F66,F68,F70,F71,F88,F90,F115,F117,F129,F133,F134,F135,F136,F137,F138,F139,F140,F142,F150,F151,F155,F159,F160,F161,F162,F166,F180,F182,F183,F185,F187,F188,F200,F201,F208,F209,F218,F223,F225,F250,F252,F268,F269,F270,F271,F272,F273,F274,F275,F277,F286,F294,F295,F296,F297,F316,F318,F319,F321,F323,F324,F337,F344,F361,F363,F388,F390,F406,F408,F409,F410,F412,F413,F415,F416,F417,F418,F419,F423,F424,F428,F429,F432,F433,F434,F435,F436,F437,F438,F439,F440,F453,F454,F456,F459,F460,F467,F468,F470,F471,F472,F473,F474,F476,F478,F480,F482,F483,F484,F485,F486,F487,F488,F489,F490,F491,F494,F495,F496,F497,F499,F500,F510,F511,F520,F521,F522,F523,F524,F525,F527,F539,F541,F545,F561,F570,F572,F574,F576,F577,F585,F589
2008-09-27 11:04,-1,2935.99,2577.58,2276.4556,2148.5397,1.2317,93.6778,200.8189,6.5924,421.6425,191.1098,-5382.5,2604.25,-3983.25,-377.25,7.1942,67.0889,85.7712,8.7383,50.5886,64.2652,49.4114,118.355,8.779,4.597,351.7209,142.92,736.3059,135.5118,630.1527,191.2152,2840,-0.4109,348.9391,122.5091,14.3082,20.4109,26.3835,709.9225,144.3964,615.8445,87.7784,1797.1417,9443.2799,823.095,57.6074,-3.072,998.2901,42.0235,117,163.8,130,54.8999,340.7711,0.4235,5.94,8.697,15.555,0.4,396,205,2449,2489,1.9,21.25,6.27,24.192,8.98,15.18,47.988,23.98,6.97,18.631,0,3.2811,81.5529,652.2002,72.6336,11.3102,20.563,1.7353,30.7069,49.7911,42.0593,18.929,119.5314,0.1197,1.8239,5.1804,177.5866,99.4899,1069.0018,1062.8579,6.8109,2.2532,7.5748,3.0475,5.0026,13.2696,2.0503,5.2604,24.268,210.8884,21.1766,3.4462,5.3629,5.2144,5.579,5.0435,15.8606,34.3856,6.3409,2.4181,10.4561,0,0,131.9254,3.6891,3.1957,4.1191,61.4825,659.7747,13.8012,3.1246,0.556,2.8321,44.0816,64.8903,14.9715,5.3888,4.3871,4.7808,2.4089,25.0963,5.2799,0,2.6526,5.6975,167.597,34.1484,36.1741,11.2648,0,21.225,0,133.1718,92.2111,0,585.8147,713.0024,314.6315,372.8285,42.8549,1.4829,0.0768,4.5379,35.3133,6.9065,0,0,44.2831,640,1.7456,0,8.8244,1.7425,19.6333,1.8737,4.1009,2.7503,4.1294,6.1976,30.1541,529.02,9.82,2.9343,1.8563,18.3584,3.7816,35.3988
2008-09-27 11:45,-1,3030.88,2398.4,2211.4334,2130.9862,1.1351,86.7956,200.7919,4.7196,333.4486,196.3223,-5349.75,3395.25,-3883,1609.6667,7.3115,71.6,87.1083,8.7779,50.0922,64.4107,49.9078,118.0094,77.83,3.396,352.4991,143.0427,738.7985,139.5273,635.0691,217.3887,2855,-2.9573,352.1355,120.0855,14.87,22.9573,30.1688,708.6296,147.9782,620.1991,155.0317,1838.8758,8871.3899,784.527,58.1559,-2.08,989.8022,38.7933,113,75.5,165.8,41.2,320.788,0.3033,3.92,3.61,10.428,0.21,302,4099,1646,15082,18.9,18.84,11.88,31.239,6.35,18.8,75.544,21.09,4.66,149.577,0,3.846,144.6616,827,88.6069,3.9578,23.556,4.7212,29.0785,23.4982,50.647,15.7643,104.0964,0.0916,1.3485,3.6129,129.4176,2004.8779,742.2152,8599.4442,5.7176,3.9576,9.8162,1.8646,5.9596,21.9183,1.4808,48.2774,45.7862,291.4269,28.1477,1.2493,8.6549,5.1738,2.491,6.9129,15.0535,26.7162,4.5164,2.8291,9.4077,902.0408,0,76.4889,3.1273,1.6735,6.5438,42.3899,936.9642,12.0069,5.8883,0.5061,26.3966,0,657.7621,13.6098,8.0055,8.3052,10.5799,2.9603,34.7506,6.4177,157.5781,7.217,11.3419,141.8291,20.2986,22.4205,16.1073,0,96.4815,640.6871,822.9885,75.629,41.7448,0,269.3878,540.0468,184.7458,54.4356,1.4957,0.1474,7.8669,31.6538,9.3221,279.8354,213.8062,26.3104,0,2.7068,0,11.2943,2.7305,6.8055,4.3898,4.8467,4.3917,12.1701,7.0908,41.1198,504.9173,438.87,131.4529,86.9192,96.9601,2.6898,35.3988
2008-09-27 11:54,-1,3033.32,2562.2,2221.9778,2434.5273,1.2596,86.17,203.7685,5.4211,418.3875,193.6943,-5077.5,2613.25,-3610.75,-1492.25,7.2875,75.9556,84.7951,8.9818,50.2772,63.9313,49.7228,118.9448,12.94,5.653,348.11,137.8782,727.0233,135.9164,621.9045,112.4264,2838,-0.2136,349.1136,117.6645,9.5081,20.2136,23.3595,703.6637,145.6182,612.3964,97.5195,1649.1486,9404.0599,790.996,58.7171,-2.08,1007.2276,36.7988,78,264,244.9,53.1001,653.718,0.2818,4.9,5.084,14.23,0.18,1076,210,6085,11335,2.6,21.68,8.39,23.92,5.17,18.84,12.478,12.98,5.22,14.505,0,4.347,135.6848,2176.4004,199.3289,1.5899,15.769,2.6161,22.7622,84.7497,86.1416,19.563,205.6704,0.1006,1.9026,3.7645,480.6201,98.5,2539.71,5059.7821,5.7408,2.5752,7.1971,1.4225,5.6635,3.2598,1.6324,4.7699,49.0717,679.0259,68.0663,0.5647,5.8442,3.5955,8.7033,9.5582,26.8519,22.3721,5.6864,3.4446,5.5548,0,0,93.7819,3.4011,1.4381,2.2861,168.5245,759.5912,9.794,6.8803,4.5695,3.4231,84,64.5538,14.9466,5.8079,6.0851,8.5246,3.0294,11.0988,5.539,0,3.053,5.8046,136.5147,25.8242,37.6806,6.7354,0,14.8739,0,112.3132,798.8024,380.4702,0,241.0596,877.2059,553.2265,61.6047,3.1047,0.2908,8.2276,18.9914,23.1432,0,0,221.6216,339.823,3.5066,474.6376,25.1997,0.138,2.7077,4.9327,3.4689,3.9301,7.1092,21.0443,55.6678,532.0064,10.89,3.9403,2.047,9.6762,2.9515,69.2994
2008-09-27 12:26,-1,3180.23,2517.21,2147.1111,1081.8758,1.355,103.2778,202.8322,8.7742,400.2952,193.3683,-5768,2748.75,-4222.25,-4012.75,7.3295,73.6222,84.7951,8.9818,50.2772,63.9313,49.7228,118.9448,12.94,5.653,350.2973,139.6773,731.535,133.9191,623.8936,125.0642,2835,-1.6045,353.5909,118.0727,6.0447,21.6045,26.7568,704.7782,148.5355,620.1991,87.4039,1871.6307,9029.8199,776.1977,58.433,-3.025,1008.8589,39.926,104,163,122.6,57.4001,423.297,0.0846,6.36,9.852,11.796,0.3,890,323,2664,7984,3.5,18.18,7.44,24.5049,7.5,21.49,20.588,14.38,10.31,88.004,0,3.8704,105.9183,665.2002,65.9438,1.8022,16.7,4.4488,26.5691,52.852,43.828,20.4393,128.4772,0.0226,2.1625,4.1306,394.3366,149.0266,1202.103,3802.3696,5.6734,2.348,7.5809,2.2844,6.3136,6.5358,2.9733,25.1535,32.4352,217.8685,21.9476,0.597,4.7702,4.8396,5.1254,4.8705,39.1262,6.2417,6.1582,4.3225,8.9189,295.1598,869.9739,112.284,2.9468,2.385,2.2455,63.0943,198.9658,9.6329,4.1781,1.0096,4.754,68.0233,74.8466,22.5184,3.5539,5.3266,9.3212,3.4445,16.4619,10.1583,642.5496,3.8196,7.2582,237.8939,47.7214,55.9408,19.0501,0,100.6866,228.115,125.3826,91.2134,0,771.6872,96.6038,632.7044,220.8623,48.8631,1.1818,0.0935,5.6591,14.1039,7.3667,0,0,35.604,0,2.4008,0,8.4958,0.0597,3.0842,3.5236,4.2056,4.0443,11.1426,5.7733,26.4387,531.4064,9.96,3.5767,1.8743,14.9298,2.4101,16.9283
2008-09-27 12:28,-1,3038.74,2432.83,2222.0111,1229.4964,0.7647,105.2711,200.2911,8.3052,421.3147,190.6137,-5132,2616,-4287.75,-364.75,7.2435,69.3778,85.7712,8.7383,50.5886,64.2652,49.4114,118.355,8.779,4.597,350.2982,138.3745,729.5138,140.57,629.2427,130.8304,2846,-0.0236,353.7991,118.3509,8.5647,20.0236,23.7345,705.7793,149.8045,621.9545,114.3425,1814.5477,8647.2301,745.2844,58.1441,-2.505,1008.7122,40.7945,99,180.4,170.8,73,340.6819,0.0778,6.04,4.884,13.816,0.21,816,502,2835,1054,2.6,21.15,14.53,23.233,8.64,19.2,58.993,12.89,12.76,59.669,0,3.7534,100.6228,1186.1006,112.3887,4.203,13.49,3.6151,28.9688,60.3025,59.2809,25.0951,107.2418,0.0261,1.8265,4.3653,366.9142,223.4681,1375.7232,436.0423,6.1394,3.888,7.0085,2.4652,5.8418,18.8412,3.7136,17.8086,36.2189,432.9467,42.8148,1.1814,4.8813,4.4417,5.9367,7.0206,27.7091,10.1774,5.7376,4.2249,5.6568,0,0,58.8067,3.2793,1.6712,4.8337,66.1186,288.965,12.2597,4.7011,1.6705,3.7476,47.5771,85.9272,15.3902,4.3746,10.5005,10.56,3.0513,45.0912,5.4552,0,3.2906,6.261,150.5016,63.7247,44.5342,10.3096,0,52.1845,706.6038,119.2674,289.7959,83.4882,304.4595,87.8768,336.5751,863.3245,51.8099,3.0457,0.1661,5.5453,14.4857,13.7165,586.6667,0,27.1055,0,2.5762,0,15.08,0.0737,7.2286,7.1423,4.2526,4.3958,8.8617,6.9223,10.8507,528.4045,9.01,2.9594,1.7051,12.3064,2.7407,45.3908
2008-09-27 12:36,-1,3230.2,2476.1,2276.4556,2148.5397,1.2317,93.6778,202.7556,8.7356,406.7891,193.3299,-5494.25,2574,-3953,-525.5,7.1725,73.9667,85.2753,8.9154,50.1027,63.6973,49.8973,118.7682,68.24852012,3.409741075,351.1264,136.3745,726.4969,134.82,622.3209,113.7755,2841,-0.0882,350.3954,116.2864,7.9142,20.0882,21.5248,704.9721,149.86,616.5418,229.5238,1772.0181,9076.1601,776.564,58.316,-3.072,998.2901,42.0235,106,281.9,110.2,54.8999,340.7711,0.4235,5.94,5.158,16.643,0.52,786,156,7848,2273,3.3,18.16,7.48,23.21,7.93,18.01,17.987,13.41,8.27,61.195,0,5.6735,171.1862,1006.5996,130.7615,1.7628,20.563,1.7353,28.8477,80.6488,38.7588,18.929,119.5314,0.1197,1.8239,5.8784,351.9577,71.7774,3213.4492,935.3746,5.3034,2.4839,7.0624,2.5503,5.6489,5.691,2.6232,19.9009,52.3736,257.6776,33.7577,0.5474,5.3629,4.7179,8.727,4.4505,15.8606,34.3856,6.3409,2.4181,8.5919,222.7982,272.8916,59.0455,4.0913,4.1616,2.6641,198.5328,432.5404,9.887,4.8022,2.9697,4.4615,115.508,141.6274,15.2933,4.8017,5.4849,9.9577,2.894,15.8092,5.3999,0,1.8259,6.57,169.4414,41.1685,58.4301,10.6972,0,26.6617,0,42.673,94.7189,0,205.3047,145.9173,480.7588,321.6,75.0663,2.2243,0.0769,9.6605,16.9938,11.0906,0,0,18.6047,622.2222,1.5078,0,16.8385,0.0472,3.0229,7.8067,3.7434,2.7503,4.1294,5.4117,13.1291,531.4591,9.66,3.2073,1.8176,12.6151,2.8289,45.3908
2008-09-27 13:14,-1,3041.09,2630.42,2193.3555,1087.7379,1.2169,104.4778,197.9173,6.3978,403.1928,188.2824,-5399.25,2682.75,-3780.5,-1148,7.2603,72.9556,85.3871,8.942,50.2095,63.8194,49.7905,118.6468,79.9,3.233,351.15,139.5136,731.4645,134.8318,625.4955,93.3683,2846,-0.5973,352.6627,118.9164,5.3865,20.5973,26.2811,705.1834,149.6327,621.2118,121.8973,1769.0741,9155.5301,788.4365,57.958,-2.458,991.3567,40.0517,145,226,159.4,63.7998,324.638,0.1674,6.19,4.674,16.268,0.31,1101,476,1341,1778,3.6,18.37,7.59,25.807,4.47,17.74,18.404,13.47,4.06,85.663,0,4.1507,100.8361,771.7998,91.4167,1.6517,18.58,3.7145,37.2613,74.3374,51.0698,22.4997,117.0113,0.0491,2.2873,5.3086,486.1107,202.159,566.723,783.8108,5.9205,2.6413,7.8655,1.5431,5.5777,5.6997,1.2607,24.3333,33.5305,264.7373,28.9659,0.5548,6.714,6.3887,7.4315,6.0599,29.8452,13.7591,5.9247,4.266,5.359,955.3874,0,73.0561,4.0348,2.4817,2.2556,35.4715,154.878,2.6219,1.5582,2.8511,4.9345,84.2365,57.845,20.4356,4.2525,5.4403,6.7571,2.8362,19.7112,5.4552,679.7565,4.988,6.9124,250.0699,19.7113,25.642,14.9983,0,70.2747,567.3803,183.0865,418.3099,0,279.564,103.5579,775.9465,153.5714,53.1205,2.2996,0.0898,5.6999,43.269,8.4299,443.7956,901.2407,25.2492,0,3.3949,0,11.5947,0.0983,2.8498,2.1505,6.0452,2.9906,9.2743,6.9223,13.6884,531.4064,9.96,3.5767,1.8743,14.9298,2.5666,45.3908
2008-09-27 13:19,-1,3078.17,2450.31,2260.7333,1969.7867,1.2109,91.3367,199.3171,12.6143,422.5564,189.6108,-5741.75,2852,-2298.75,14106,7.4023,67.6889,86.9432,8.8105,50.6086,64.0283,49.3914,118.1238,80.84,3.59,363.5973,132.5409,730.5044,136.6218,632.76,192.8608,2885,-0.4682,361.1545,112.0727,10.6973,20.4682,20.2022,710.3022,148.8355,622.0627,110.7649,1784.8978,8856.4601,620.2269,59.7098,-2.647,1009.8822,37.9057,119,166.3,121.4,58.5,857.5341,0.2844,6.56,9.883,7.284,0.39,610,700,6338,0,2.2,22.56,15.54,17.758,7.91,14.91,62,18.89,11.7,46.782,0,2.7337,143.9138,763.8994,177.4775,2.6558,16.04,3.3744,29.5241,56.0496,40.483,19.6645,287.6815,0.0906,2.0506,2.0818,311.1435,322.4975,3108.5066,0,7.5621,4.5914,4.5987,2.4779,4.7351,17.8907,3.3036,13.091,43.0546,212.1988,51.914,0.9262,5.4061,5.47,5.4026,4.9545,43.5344,23.4878,7.1822,2.4863,9.1,295.746,0,78.3478,1.7238,3.0943,1.7475,275.7151,0,12.2441,6.3323,2.7559,3.2502,87.9699,78.0096,21.7808,10.3071,11.7247,26.3151,2.3563,32.1475,2.3165,0,3.8265,4.5685,176.5868,57.1619,77.0858,13.9603,0,42.2354,0,680.3738,39.3753,671.2329,217.6375,765.8333,251.7404,0,37.6589,2.4924,0.2307,8.0629,36.7029,8.6253,0,434.0426,36.6667,301.8868,2.6961,0,28.6149,0.1288,4.4479,3.7822,3.6004,4.1586,8.9021,6.3759,64.0311,532.6327,7.77,2.7003,1.4588,12.2751,3.026,62.7655
2008-09-27 14:01,-1,2995.26,2447.22,2185.1,1201.0491,0.7821,105.8489,203.5678,7.7283,408.1332,194.0093,-5293.5,2529.25,-3807.5,8673,7.1082,71.4444,84.361,8.8624,50.8411,64.6702,49.1589,118.3086,81.74,2.673,351.0955,139.8818,733.1244,141.1236,632.1009,186.0478,2847,-4.7991,353.6618,115.0827,15.3345,24.7991,31.3398,701.7846,148.0218,616.7664,107.1128,1858.9263,10090.3399,860.8583,58.5552,-1.939,996.0538,36.4259,105,135,69.4,72.8,349.8301,0.0878,7.27,5.836,14.226,0.42,253,423,10281,2360,2.8,17.26,13.08,30.928,4.79,22.86,64.165,26.8,7.23,75.722,0,2.7196,134.8207,975.4004,92.4185,0.7673,24.621,3.3014,29.2712,45.423,19.4667,26.9966,125.4251,0.0304,2.0229,4.5908,107.1152,175.7562,4199.1088,1668.772,5.1986,4.3238,9.4862,1.6022,6.6336,20.544,2.5514,22.7168,43.1675,287.9735,27.0016,0.3345,7.6188,4.8256,4.5071,2.8359,29.127,11.2302,6.8683,4.3859,6.3269,266.5331,0,75.5149,3.4856,3.3837,2.5616,270.0197,27.2109,8.8471,7.9755,4.0798,3.9191,75,83.8267,5.5108,4.5988,9.3508,13.8218,3.6165,34.4884,6.241,150.6535,13.3793,13.7119,174.769,29.1543,29.914,23.8481,0,70.6937,220.4426,60.3027,173.3333,721.0959,0,172.1905,577.1626,428.598,33.987,1.4755,0.8859,7.2526,24.2208,9.6667,0,0,38.7097,0,2.4713,0,10.7356,0.1339,1.3104,9.8632,4.0561,3.0185,9.0633,7.0942,19.2044,529.5955,8.0099,2.6198,1.5125,8.6853,2.6094,62.7655
2008-09-27 14:05,-1,2939.59,2567.48,2165.0333,926.8103,1.3455,102.1067,198.1433,11.0486,422.7605,188.3563,-5607.75,2897.25,-3649.25,-478.75,7.3705,76.9,84.3569,8.322,50.4013,64.5182,49.5987,117.9034,82.3,3.178,349.0136,134.0927,723.5688,145.5727,628.6791,207.9565,2834,-0.0073,348.9964,114.0855,16.6436,20.0073,28.8578,694.711,148.9536,612.0355,131.5233,1826.547,9268.6599,804.7232,58.2925,-2.458,1012.3378,39.4156,58,106.7,90.4,46.3,180.339,0.1012,6.98,8.159,10.784,0.3,723,598,2998,1560,2.6,15.15,13.24,32.136,20.59,30.01,28.237,21.66,23.05,105.839,0,3.4474,83.5648,2466.2002,184.0549,3.785,20.39,5.7346,15.5471,28.474,23.7436,16.9753,67.9432,0.0349,2.4991,3.897,300.4623,310.2949,1403.1256,792.8494,5.3762,4.0211,9.6147,5.3373,8.1694,8.9487,6.1743,40.7804,27.9057,831.0952,67.0478,1.0818,7.2636,2.7481,3.6298,3.521,19.458,7.5214,6.836,2.5011,8.555,0,734.5646,73.8462,2.5509,2.4002,2.2333,82.1539,325.8486,22.054,2.3401,1.8995,3.381,75.4491,102.8789,20.3987,2.3517,9.8738,9.9154,4.7735,13.5783,6.9002,0,14.1635,27.3655,130.1397,115.2081,101.7055,28.5188,0,80.4717,0,100.8749,255.2529,0,921.807,190.2205,0,215.5119,43.3367,1.2643,0.3357,4.575,16.749,26.6079,0,234.2606,51.9016,536.5854,3.5792,0,22.8718,0.0741,6.4931,8.8104,4.1188,4.3515,14.549,8.3251,13.2956,530.7036,8.4,2.8909,1.5828,9.363,2.9061,62.7655
2008-09-27 14:46,-1,2938.9,2532.4,2221.9778,2434.5273,1.2596,86.17,202.6036,6.8017,418.5736,192.5254,-5305.75,2570,-3567,596,7.3665,67.5667,86.9432,8.8105,50.6086,64.0283,49.3914,118.1238,80.84,3.59,353.4027,136.6745,733.4095,143.3264,633.4036,192.1862,2876,-2.5436,353.5655,114.1309,14.15,22.5436,29.6277,703.7817,151.5573,619.2536,115.0054,1859.0118,8621.44,750.503,59.0946,-2.08,1007.2276,36.7988,79,123.2,56.6,53.1001,653.718,0.2818,4.9,4.985,18.52,0.4,882,160,10272,17347,1.7,15.3,9.2,28.836,3.99,21.64,57.131,25,8.1,76.204,0,4.2062,132.4305,1315,126.14,3.951,15.769,2.6161,23.3265,39.9652,23.9543,19.563,205.6704,0.1006,1.9026,5.7673,379.3102,67.582,4769.9063,9436.7361,4.7538,2.6365,9.1135,1.1448,6.5912,17.3678,2.271,26.3783,47.1185,414.6496,40.5789,1.191,5.8442,3.7287,4.192,2.235,26.8519,22.3721,5.6864,3.4446,7.9683,346.6267,0,73.2902,4.4245,3.1967,1.926,287.9731,0,11.4566,7.1429,0.9095,2.516,81.8182,78.3768,13.026,2.3024,6.7313,10.5919,3.4165,29.7269,5.2896,318.4417,3.0239,8.6655,176.6788,35.9303,38.4573,20.7149,0,66.2613,687.1502,135.0785,249.7427,744.9541,977.1812,141.1765,334.8837,0,54.6383,0.8852,0.0811,7.1237,19.8961,15.2527,0,0,45.8015,685.7143,1.1974,0,16.8074,0.1088,6.6859,6.2022,4.3428,3.9301,7.1092,6.7907,55.6678,531.0009,13.28,4.4922,2.5009,15.8974,2.6327,38.1727
2008-09-27 15:09,-1,3217.96,2485.8,2137.6111,950.572,0.9199,105.1889,195.5517,4.6575,400.0605,186.0253,-5615,2723.5,-4611.5,-2275.25,7.4295,69.8556,85.0041,8.6472,50.5823,64.0865,49.4177,117.9742,80.95,2.359,345.8318,132.3609,718.404,147.6136,625.8064,198.9876,2837,3.9982,346.1273,116.3591,14.8564,16.0018,24.7718,693.6322,148.4636,610.95,150.1315,1715.5264,9053.79,728.136,59.131,-2.458,1012.3378,39.4156,179,201.2,171.3,44.3,375.053,0.1046,10.31,4.024,14.82,0.17,508,521,2271,6826,1.6,17.34,17.89,30.635,8.94,15.71,53.514,23.05,13.97,81.331,0,3.7365,106.1852,1637.5,146.5444,2.5473,20.39,5.7346,31.4457,65.7906,61.0599,16.0878,134.1066,0.036,3.2694,4.3884,248.0349,220.1401,1012.974,3106.9902,5.5137,5.0939,8.786,2.6095,4.5263,19.8521,3.7639,28.8835,34.8173,488.4713,44.1989,0.8827,7.2636,8.1288,6.2524,6.8911,39.4555,11.3758,9.8014,2.7182,9.5878,516.5919,0,86.3974,3.7044,1.3597,9.3273,49.2464,300.011,15.0348,1.9329,4.7379,2.2904,46.7532,60.1113,10.2318,2.2181,13.5161,19.5748,2.5104,26.8931,6.6541,349.4088,12.9482,25.4299,155.1519,87.3026,64.287,33.364,0,54.1732,332.3521,64.5897,125.2033,450.4399,0,259.3103,961.1594,557.3192,49.5355,2.8527,0.7633,6.1897,16.7062,18.0863,0,687.1795,59.0799,0,4.3867,0,20.126,0.1529,4.3078,3.7441,5.4179,4.3515,14.549,6.5169,13.2956,529.9445,7.91,2.6691,1.4926,14.3055,2.8096,38.1727
2008-09-27 15:30,-1,3056.65,2427.2,2266.8333,2040.1937,1.6558,94.8489,198.5285,10.1394,419.8811,188.6587,-5258.5,2621.5,794.5,107.25,7.3185,67.0556,83.6681,8.8546,50.739,64.5531,49.261,118.3618,80.2,2.541,349.7436,139.7473,731.1269,134.3391,623.83,122.8282,2835,-0.5745,351.2536,119.1727,8.2156,20.5745,25.6486,705.4783,147.6145,618.0409,103.8472,1818.6417,8932.56,767.6011,58.1659,-1.797,1011.8856,39.3558,153,185.8,116.3,53.3,301.7601,0.7444,4.48,3.218,5.218,0.18,799,259,15525,984,2.8,18.23,5.38,22.673,5.87,19.81,23.506,16.01,7.39,76.282,0,3.1681,138.6145,1200.8008,119.3918,3.7937,20.76,4.6307,36.1261,59.2106,37.3773,18.7906,92.6642,0.263,1.4193,1.7458,352.8177,114.7766,7582.7707,420.155,5.6927,1.9125,7.2,1.6964,6.017,8.2404,2.4444,23.0635,48.7782,362.2225,35.4121,1.1242,7.1851,6.8953,6.0786,4.7915,14.7908,44.953,4.7233,5.1,4.6016,926.6458,267.6301,31.7377,1.2427,1.4509,5.1954,0,917.4825,9.824,5.2369,2.5825,4.1756,16.8539,64.8156,21.1147,3.1416,3.8498,4.856,3.1755,19.1373,10.1583,0,2.4481,7.015,194.8741,35.9182,41.893,14.4161,0,73.456,689.8671,0,341.5385,0,988.834,460.1367,0,953.5211,38.0732,1.3491,0.7788,7.6219,30.846,13.443,0,701.0601,45.3998,588.2353,2.0148,0,15.5539,0.1122,6.5221,4.0679,4.3447,4.1008,11.7663,5.7733,13.9153,530.2418,9.71,3.2316,1.8312,8.1974,3.6591,31.6209
2008-09-27 16:13,-1,3013.15,2573.37,2222.0111,1229.4964,0.7647,105.2711,199.9659,7.2109,406.6947,190.0173,-5315.75,2659.5,-3280.5,-6128,7.313,71.1889,84.415,8.8597,50.1773,63.8463,49.8227,118.4632,78.79,3.156,349.5818,144.3618,737.1542,134.0418,627.9855,111.1656,2842,-9.4318,352.8573,114.93,11.6495,29.4318,35.4979,701.6563,149.8182,617.6055,109.5566,1842.4897,8682.03,751.5009,59.0584,-2.175,1001.3102,39.6894,111,100.8,105.3,73,340.6819,0.0778,6.04,3.055,11.089,0.21,565,428,1262,8785,3.8,23.64,6.18,24.835,4.76,19.89,19.701,13.09,4.41,66.941,0,3.9792,107.6299,945.0005,114.4282,0.807,16.042,4.6867,28.9935,32.8861,34.4907,25.0951,107.2418,0.0261,1.8265,3.3245,242.4313,188.4259,554.8847,4506.8809,6.5487,2.1338,7.7487,1.4687,5.8995,6.3417,1.4685,22.95,33.5648,279.7573,30.5334,0.3072,5.6751,5.0317,3.3453,4.0919,27.7091,10.1774,5.7376,4.2249,7.9724,0,0,42.3664,2.7266,1.6935,2.069,38.4697,143.3584,19.5793,8.7715,1.6136,5.3379,60.6742,71.1952,23.8754,6.0764,4.2809,7.3209,3.1673,17.7222,5.4304,46.7566,5.3436,6.343,112.3654,14.9838,14.7586,8.341,0,61.1017,0,139.7642,0,179.5238,202.8708,0,385.4631,177.2435,57.6051,3.2579,0.0974,5.8415,21.5572,10.8846,0,998.9848,37.149,0,2.0657,0,15.2266,0.0319,1.3664,6.7472,3.9169,2.9135,11.8085,6.9223,49.5678,528.7673,6.95,2.229,1.3144,11.28,2.1571,108.9031
2008-09-27 17:26,-1,3074.58,2452.15,2221.9778,2434.5273,1.2596,86.17,201.9498,4.4954,408.2083,191.7823,-5227.5,2566.25,-3806.75,-2052.25,7.2843,67.4778,86.4883,8.6544,52.9114,94.2641,47.0886,118.464,80.67,2.584,367.1118,132.9127,742.2424,141.1018,641.1264,208.8523,2889,1.47,364.1118,114.3827,18.4328,18.53,24.4,717.8424,144.1991,622.6936,109.3927,1850.5029,9678.25,814.2143,58.816,-2.08,1007.2276,36.7988,69,202.9,126,53.1001,653.718,0.2818,4.9,7.281,14.466,0.21,771,711,833,17243,2.4,17.92,13.26,18.516,5.37,13.27,36.95,18.71,7.42,16.81,0,5.2959,203.4651,2223.7998,214.776,4.1798,15.769,2.6161,19.0274,68.9951,39.9452,19.563,205.6704,0.1006,1.9026,3.8602,349.3523,291.08,344.8269,7301.1087,5.8236,3.9328,4.8457,1.5655,3.8112,12.1324,2.3088,5.1064,61.0567,615.121,62.6772,1.2726,5.8442,3.178,6.5993,5.1383,26.8519,22.3721,5.6864,3.4446,5.7448,383.2415,598.0993,161.9669,3.5438,1.6673,3.0472,21.8822,840.1998,11.8385,5.8639,3.8302,3.5567,33.1797,53.686,15.0138,5.6081,9.9765,16.7774,2.0698,17.6919,1.9247,504.7619,5.4332,6.7668,101.504,40.0432,45.6271,12.6101,0,15.3667,614.0485,115.8571,113.6253,33.3069,0,298.4816,532.6343,320.8443,76.3508,1.3876,1.176,10.9951,15.2654,22.9773,954.8387,0,33.3333,352.5424,1.8481,0,26.3783,0.1616,7.1065,4.8462,3.8831,3.9301,7.1092,9.2918,64.0311,529.6464,5.81,2.0923,1.097,16.9045,2.0065,19.5115
