Time,Pass/Fail,F0,F1,F2,F3,F4,F6,F15,F21,F22,F23,F24,F40,F43,F45,F46,F50,F51,F55,F59,F60,F62,F63,F65,F66,F67,F70,F71,F72,F73,F88,F90,F115,F117,F133,F135,F136,F137,F138,F139,F140,F148,F151,F152,F154,F158,F159,F160,F161,F162,F183,F185,F187,F188,F196,F197,F199,F200,F201,F202,F203,F204,F205,F207,F208,F223,F225,F246,F250,F252,F268,F270,F271,F272,F274,F275,F283,F286,F287,F293,F294,F295,F296,F297,F324,F332,F335,F336,F338,F339,F340,F343,F344,F345,F346,F361,F363,F388,F390,F412,F413,F418,F419,F421,F423,F424,F425,F428,F429,F430,F431,F432,F433,F434,F435,F436,F438,F439,F440,F456,F460,F467,F468,F471,F472,F473,F474,F476,F477,F478,F480,F482,F483,F484,F485,F486,F487,F488,F489,F490,F494,F496,F499,F500,F510,F511,F516,F519,F520,F521,F522,F524,F547,F555,F561,F562,F569,F570,F572,F574,F576,F577,F581,F589
2008-10-13 19:36,-1,2911.22,2556.64,2204.2889,2637.9989,1.5549,86.1089,426.2342,-4821.5,2549.25,-3547.0,-6195.75,12.77,351.4754,151.8391,748.178,638.8291,185.7214,2822.0,-2.8845,352.5255,128.9545,10.6327,31.0334,717.1446,0.8498,628.1964,130.5565,,,1872.7924,,741.167,59.6879,986.9524,107.0,79.3,59.6,27.2,487.2451,0.4202,6.1629,7.112,0.4048,5.7863,,2045.0,433.0,1174.0,14615.0,31.306,6.88,24.61,42.878,6.55,16.09,9.9,21.05,6.55,13.176,37.411,0.0908,3.53,21.05,72.146,171.5624,,2.7937,63.9431,5.681,13.828,28.2923,25.3561,19.7391,160.5689,0.1387,2.0717,2.1538,0.1409,,989.5037,189.4842,482.8996,6979.443,16.5308,2.2685,2.7139,9.0762,3.8725,11.3169,0.0242,6.3519,22.0512,,,53.6174,,26.3457,1.6195,18.4703,27.0254,554.1722,0.0,3.1346,59.793,1.6686,4.1286,1.9907,2.7778,42.4142,16.9854,33.0984,235.8875,9.3939,10.0679,6.7815,115.6425,81.9364,18.8362,12.1625,23.0873,5.4916,227.0717,7.6771,197.9733,28.6219,42.4575,10.6815,2.406,0.0,55.2604,0.0,0.0,194.3205,116.2325,466.2884,659.1231,74.3328,245.8698,72.3341,0.138,,815.3846,0.0,57.2133,980.6452,0.1775,,1.2401,0.0,8.6274,9.5179,404.286,14.0102,24.6378,265.456,35.6152,536.5927,6.82,2.3058,1.271,20.5512,178.0405,178.0405
2008-10-13 19:40,-1,2984.93,2432.38,2177.4333,2945.8855,1.3321,83.17,424.6136,-5552.0,2640.25,-3839.25,-1067.25,80.48,349.7618,145.5445,739.7118,634.7009,184.7557,2852.0,-4.7682,350.9527,120.7764,12.0564,32.6371,707.0747,0.951,622.6445,117.7499,,,1826.5261,,755.358,58.5285,986.9524,234.0,149.5,64.3,21.4001,717.9661,0.2352,7.2555,4.861,0.5476,7.1045,1641.7002,1113.0,193.0,424.0,24315.0,31.553,9.9,19.53,79.626,10.69,19.37,25.99,22.63,10.69,11.126,30.9449,0.2487,5.84,22.63,117.047,135.4246,,3.6461,169.5419,3.2091,13.828,35.5939,48.4497,21.1376,249.8802,0.0643,2.6716,1.3317,0.1645,571.8793,526.8605,93.2894,192.7302,10467.746,25.2362,2.9751,7.0692,11.1368,3.1147,9.9433,0.0621,6.964,35.7123,,,49.5349,,55.2661,0.9527,24.3718,17.6584,811.8227,495.7851,3.6536,36.9776,1.1448,5.5878,2.4042,2.1457,20.0468,7.3099,11.0438,0.0,7.0079,7.4681,1.131,72.0,87.4372,16.3376,10.0662,43.098,6.5349,224.1947,21.5191,187.7018,43.1603,34.0901,26.1532,3.8697,0.0,99.403,776.2295,0.0,34.6983,331.1304,0.0,565.109,0.0,125.0493,40.4358,0.1656,,637.2294,703.6415,30.5677,0.0,0.2607,,2.4112,0.0,22.4452,5.483,400.814,27.0176,57.0019,259.108,20.8127,537.1318,8.44,2.8748,1.5713,18.1222,64.6789,64.6789
2008-10-13 20:10,-1,2987.19,2512.75,2191.5,1147.9162,0.9431,97.72,416.7496,-5393.5,2598.75,-2847.0,-1255.25,77.37,368.91,126.0527,736.7704,638.2673,66.7512,2864.0,3.3573,366.6418,109.41,9.0228,21.6069,715.1634,0.954,629.2445,95.1568,,,1802.9606,,730.7202,56.2351,985.77,126.0,104.9,69.6,59.8999,678.285,0.2456,2.8956,6.463,0.3485,2.7551,,675.0,450.0,6577.0,3253.0,13.436,5.62,12.77,25.063,6.53,19.7,9.8,8.29,6.53,8.054,16.325,0.184,12.81,8.29,50.64,90.6754,,4.9822,137.1106,1.6489,17.905,30.2483,35.3224,24.3698,236.929,0.0722,1.0404,1.7541,0.1092,,330.1984,191.4896,2868.8096,1387.9254,7.9443,1.9222,2.7953,7.9608,2.2076,4.6962,0.0521,2.374,17.5396,,,28.1998,,49.6921,0.505,59.0884,26.0458,0.0,0.0,1.4705,53.2376,1.5508,3.5047,2.0234,2.5681,12.5151,17.316,231.0151,259.1516,14.3444,3.7869,5.2397,79.0244,85.3596,19.2393,8.2507,37.5469,1.9581,194.5031,8.9571,91.8789,39.2364,37.2749,19.2833,8.362,0.0,53.2174,0.0,852.7027,73.985,88.6562,530.5825,471.9266,0.0,127.704,43.9254,0.087,,0.0,903.0303,62.9442,928.0,0.1624,,2.6104,0.0,18.7638,2.9321,400.814,27.0176,32.3812,275.728,25.2431,534.3936,9.13,3.2524,1.7085,19.2104,372.2183,372.2183
2008-10-13 20:30,-1,2970.42,2494.39,2191.5,1147.9162,0.9431,97.72,403.4137,-5304.75,2805.75,-2987.5,-477.25,80.85,363.2545,139.7964,748.5756,646.2927,171.8575,2918.0,-2.6591,362.45,117.1373,19.61,33.3483,715.2273,0.7319,626.6827,125.7635,,,1814.1019,9288.2701,658.4101,58.2359,986.9524,176.0,88.4,37.3,59.8999,678.285,0.2456,3.1247,3.679,0.368,2.9835,739.8994,1231.0,335.0,3447.0,2409.0,16.863,5.62,14.79,47.077,10.67,30.04,5.16,20.57,10.67,14.6749,19.546,0.161,9.2,20.57,160.234,101.1384,648.3994,,97.3195,4.1165,13.828,39.9928,30.7647,11.6625,236.929,0.0722,1.1762,1.2658,0.1157,217.9883,507.1919,145.4198,1429.3575,1115.664,13.0277,2.833,1.6825,9.9286,3.9833,5.7175,0.0492,6.0013,59.3241,,,32.3881,206.342,26.8035,1.2664,59.0884,26.0458,0.0,910.2421,1.5832,37.6641,0.912,3.7162,2.4175,3.3087,23.2056,11.9398,115.3808,504.7669,12.599,6.4436,1.7694,90.0,90.3072,20.1422,16.496,27.393,1.9551,401.265,4.4051,104.8956,47.0893,44.0051,21.9973,6.2544,0.0,127.4089,668.5446,0.0,495.7009,57.1632,0.0,520.6704,199.3884,116.0709,44.1855,0.0543,27.7845,626.4205,0.0,43.2133,0.0,,,1.0818,0.0,14.781,7.0687,397.24,35.7838,32.3812,264.272,15.4662,536.9836,7.47,2.5609,1.3911,11.8876,,372.2183
2008-10-13 20:53,-1,3190.97,2480.56,2181.1889,1338.8895,2.1195,108.14,412.8539,-5475.0,2546.75,-3395.5,-641.75,80.66,363.4509,128.4591,733.4141,637.9545,179.9986,2888.0,26.9709,334.2809,135.43,22.5675,82.3929,651.0212,2.1231,619.7964,94.0853,,,1838.9694,9288.4699,795.1223,59.647,986.9524,63.0,121.0,166.4,51.3999,320.2949,1.2346,7.1369,6.927,0.532,6.9327,,452.0,308.0,739.0,2652.0,13.503,6.51,14.28,36.982,48.88,78.86,43.98,17.88,8.28,110.609,115.878,1.6777,34.67,55.43,72.359,88.9279,687.7998,4.0894,123.7153,4.1456,13.828,18.2643,47.8396,63.4152,107.0955,0.4593,2.6617,1.8151,0.1578,,236.5939,141.3916,337.1197,1090.9129,13.5633,19.8152,19.0712,35.2069,34.7409,34.4837,0.5944,15.6763,19.3995,,,33.7603,218.5716,37.3275,1.1633,23.9224,58.2515,666.1783,0.0,3.5987,44.4643,1.6778,5.3763,1.8249,3.2086,8.2557,12.0938,21.7641,413.245,19.8378,8.9134,2.2923,71.831,80.198,17.2108,15.5152,20.5457,3.2185,181.2323,32.4743,79.2288,49.3592,134.2458,79.0222,23.1002,0.0,76.9079,0.0,704.7619,78.4876,43.6203,643.787,610.7753,507.8431,104.0588,35.4892,0.1406,24.5562,0.0,0.0,29.5931,387.6289,0.1543,,25.8488,1000.0,15.5593,6.9502,408.58,74.6683,21.4914,263.174,22.3349,525.6236,10.76,3.415,2.0471,18.0469,33.6823,33.6823
2008-10-13 21:20,-1,2977.92,2538.37,2192.7556,867.3027,1.7393,123.4244,412.1643,-5591.75,2476.0,-4143.25,-247.0,79.79,347.3445,141.2491,731.7243,631.4109,211.7951,2820.0,0.6055,348.5918,121.8545,8.3091,26.314,705.4103,0.8437,623.1018,113.5777,,,1863.5193,9109.5299,786.2472,55.9835,986.9524,115.0,218.5,203.8,54.7,44.993,1.2035,2.9956,7.754,0.3578,2.8613,,463.0,365.0,2933.0,516.0,30.943,7.77,18.85,40.511,15.6,22.29,26.18,16.48,15.6,18.011,27.955,0.1622,6.51,16.48,79.043,100.627,1420.0,5.5933,139.6306,1.6386,13.828,28.2828,68.6103,67.9151,15.5828,0.4365,1.0614,2.0522,0.1061,,215.4196,165.2049,1331.507,223.3473,11.309,4.0432,7.4266,11.5345,4.7136,9.7102,0.053,5.2696,24.5256,,,34.8115,405.1257,40.9403,0.5305,5.1877,69.1948,0.0,926.8966,1.5265,117.0679,1.8813,3.5958,3.0298,6.554,8.2801,14.7415,70.7898,208.9069,5.6135,8.8956,3.4248,35.2174,52.228,12.6769,10.6752,19.1275,7.1569,0.0,21.4846,198.3372,80.435,68.4464,19.224,4.2645,0.0,69.5938,0.0,0.0,75.4067,205.7143,0.0,588.787,0.0,109.9344,65.4789,0.3426,82.6933,375.0,0.0,64.5161,0.0,0.2155,,2.5924,0.0,17.7591,2.9269,405.67,54.8772,24.6378,264.272,15.4662,532.1618,7.11,2.4357,1.3361,21.7713,,33.6823
2008-10-13 21:47,-1,3042.12,2444.67,2195.4444,2914.1792,1.5978,85.1011,413.0978,-5592.25,2578.25,-5829.0,-1808.75,79.09,368.0964,128.8873,738.9984,640.2027,66.7214,2864.0,4.7545,367.9245,113.6418,6.6745,19.4363,719.5621,0.9784,633.5282,96.0189,,,1703.3708,8224.6899,709.1509,56.7563,986.9524,126.0,184.2,221.1,22.0,627.6799,0.1857,3.5903,5.526,0.4975,3.4383,,631.0,227.0,9032.0,17135.0,13.393,6.84,6.91,31.284,9.06,18.28,8.23,8.44,9.06,13.27,16.312,0.1625,9.56,8.44,47.428,113.7875,466.0996,4.6044,63.3128,2.0768,13.828,30.2483,64.8495,70.0096,193.5995,0.0642,1.3082,1.7952,0.1492,,275.2058,110.1646,3906.7568,8109.9476,9.832,2.7215,2.2638,7.3579,3.6721,5.1388,0.0441,2.3352,17.9776,,,37.3225,129.6545,17.9384,0.6511,21.5388,11.62,0.0,0.0,1.8214,57.5989,1.3377,5.1788,2.794,2.9621,11.2835,8.8044,154.9494,947.3393,4.1346,5.784,2.3033,81.203,109.1165,22.4985,17.3773,46.8875,1.9581,190.5545,7.2421,126.4512,59.4275,68.2746,16.6064,6.2911,0.0,49.3944,388.9411,0.0,60.3015,111.6418,0.0,414.2266,611.0465,115.2688,40.7025,0.1559,163.7093,0.0,0.0,39.4521,552.1127,0.1276,,1.5975,0.0,8.928,3.6592,399.65,48.0383,21.4914,264.272,15.4662,534.3936,9.13,3.2524,1.7085,19.2104,43.5641,43.5641
2008-10-13 21:57,-1,3070.74,2499.35,2181.1889,1338.8895,2.1195,108.14,411.6915,-5394.25,2507.25,-4477.0,-98.75,78.72,368.1864,138.1264,746.9188,639.3873,123.4655,2884.0,-0.2709,364.3218,117.8555,10.4146,25.1055,721.8133,0.8523,628.9727,130.2585,,,1849.957,,809.423,58.0887,985.77,113.0,219.8,208.9,51.3999,320.2949,1.2346,3.5733,8.49,0.47,3.423,,519.0,323.0,1289.0,30212.0,18.3311,6.17,16.13,29.987,6.16,26.17,10.29,15.33,6.16,10.06,18.7859,0.1091,4.98,15.33,99.144,171.5514,,2.8964,120.8694,4.0518,17.905,27.7689,82.0827,79.3182,107.0955,0.4593,1.3377,2.5477,0.1413,,230.2482,140.6257,612.0997,13514.1388,8.767,2.0225,2.9152,9.0072,3.0668,5.5541,0.0316,4.5966,32.9641,,,51.7347,,35.4197,1.2567,23.9224,58.2515,862.0408,757.4953,1.8193,56.7164,2.0622,4.8656,1.9761,3.2494,9.6214,12.8826,28.7916,0.0,4.2496,2.005,3.2051,61.0169,100.4132,5.243,11.2091,24.2878,2.211,0.0,8.731,147.1975,30.3884,40.0707,12.7956,3.3925,0.0,76.1133,0.0,368.0,125.5014,45.5224,445.0331,298.1875,380.0312,135.973,25.1641,1.0987,,0.0,0.0,35.8056,688.3721,0.1108,,0.8989,0.0,14.9328,6.9752,404.632,71.4683,21.4914,253.892,56.5024,526.2355,8.15,2.8447,1.5487,11.8247,248.6235,248.6235
2008-10-13 22:48,-1,3002.54,2549.85,2182.5555,1261.0898,1.211,112.2922,413.3802,-6476.25,2199.5,-3667.25,-1140.0,78.98,351.1809,142.6855,735.1069,629.0836,216.3488,2828.0,-2.8555,351.5118,119.83,15.0036,30.1789,704.928,0.8576,614.08,112.3859,,,1799.7156,9033.72,777.0182,60.0488,986.7484,109.0,102.3,90.7,57.6001,376.173,0.6685,3.9535,7.715,0.5864,3.4898,,450.0,125.0,255.0,880.0,23.916,4.78,16.4,57.015,3.05,14.82,4.76,14.7,3.05,5.415,27.849,0.083,5.02,14.7,55.582,136.1191,703.0996,5.9234,93.3546,2.3542,7.677,28.124,29.3111,31.2759,109.2936,0.1908,1.2445,3.034,0.1769,,184.0333,55.2841,104.3947,413.9098,20.0242,0.9976,1.3835,7.5621,1.5591,8.5455,0.0273,4.6974,17.2698,,,46.748,246.1693,29.4592,0.7151,29.8292,55.1993,0.0,0.0,2.0083,60.7045,1.8663,5.9584,1.7394,1.4071,6.9485,5.6831,6.9534,77.193,7.2993,2.842,6.763,42.1053,61.2385,4.3509,6.7199,26.3533,4.0489,106.8131,3.9723,97.9765,13.3447,17.9431,9.6829,3.5169,0.0,49.4564,312.4821,767.4074,184.2574,0.0,667.4601,443.5374,52.8034,261.5603,50.8048,0.1062,44.0536,0.0,0.0,51.3761,787.0968,0.2293,,1.0527,0.0,12.0145,3.9205,,,32.5471,254.448,22.5697,531.9873,10.25,3.4925,1.9267,11.7201,,248.6235
2008-10-13 22:54,-1,3068.64,2498.02,2192.7556,867.3027,1.7393,123.4244,417.0155,-6062.25,2717.5,263.0,-139.0,86.12,355.98,145.0636,743.9442,638.1445,218.8733,2885.0,3.8873,355.6664,128.9509,6.2525,23.3578,720.5864,0.8616,632.7255,111.1551,,,1879.1794,8766.68,773.2555,60.0258,986.9524,122.0,122.5,77.3,54.7,44.993,1.2035,7.422,7.217,0.4185,7.0916,,1205.0,266.0,13324.0,1142.0,21.851,8.24,11.74,69.272,5.59,15.1,6.28,9.51,5.59,9.244,28.97,0.086,5.77,14.46,48.917,113.608,1159.2998,3.8878,128.665,5.0993,13.828,34.2831,36.4021,28.2916,15.5828,0.4365,2.2869,2.3064,0.1458,,551.6946,126.3922,6387.5199,510.1385,22.3388,1.9974,1.7793,6.5975,2.7538,9.007,0.0282,4.3828,17.9458,,,35.9836,472.1413,53.7555,1.5279,5.1877,69.1948,755.0562,0.0,3.7681,65.4438,1.7306,4.2314,2.0945,1.516,19.8771,9.7884,0.0,821.5827,5.0219,6.002,2.9616,104.1667,121.8192,17.4176,9.8718,31.6494,5.7609,143.8028,4.8701,152.0994,34.6931,39.5755,9.9816,3.8958,0.0,44.0079,0.0,858.8832,0.0,0.0,366.5344,620.2899,281.5819,185.2282,61.3028,0.3397,27.6703,584.6154,0.0,55.9322,454.321,0.1926,,2.787,0.0,16.6394,8.4952,400.814,27.0176,32.5471,266.164,10.9921,536.5927,6.82,2.3058,1.271,20.5512,414.4256,414.4256
2008-10-14 0:35,-1,2983.24,2459.97,2187.9889,1096.379,0.9065,97.6567,404.0235,-6592.25,2236.25,-3587.5,-529.0,84.56,365.1082,139.4491,748.7936,642.1627,196.7846,2861.0,-3.2373,364.8945,116.2118,18.1627,30.2685,718.525,0.9035,624.0,106.3748,,,1658.4331,,739.9595,59.7417,996.759,302.0,71.5,29.3,52.0,329.086,0.1327,12.316,11.303,0.5156,11.8353,,414.0,119.0,170.0,1541.0,18.19,4.25,13.54,61.068,13.95,22.37,4.18,18.8,13.95,17.114,23.228,0.0856,6.39,18.8,37.138,61.8668,,3.6796,136.415,2.5707,23.409,53.6011,23.8196,11.7197,108.9319,0.0439,3.7734,3.3941,0.1519,,189.28,52.7344,75.0044,652.9691,16.3388,3.841,1.4555,8.0199,4.8414,6.9301,0.0306,5.3555,11.8864,,,18.6678,,49.2366,0.7703,30.0157,14.636,0.0,613.3922,6.368,58.0593,2.7976,4.9659,2.955,2.4074,6.2801,5.3214,4.7387,291.3043,5.8488,2.9688,5.9775,33.9623,54.6621,3.2464,13.6642,31.0329,2.5122,430.9183,3.5969,103.5089,60.0329,56.5405,9.4782,4.4719,0.0,34.9124,0.0,112.1287,310.8,29.8824,0.0,216.3366,434.6516,115.3271,41.5853,0.1637,,0.0,0.0,52.6708,0.0,0.0838,,2.9229,0.0,18.4355,4.303,409.132,31.9377,40.3018,276.0,29.4518,526.2355,8.15,2.8447,1.5487,11.8247,117.7603,117.7603
2008-10-14 3:21,-1,3073.57,2528.59,2217.4111,1032.2836,1.4802,101.3511,409.9657,-5526.75,2741.25,-3793.25,436.5,81.13,364.7455,139.3291,748.2283,641.0645,133.6459,2849.0,-1.1627,365.3227,118.1664,11.2145,26.3724,721.8559,0.9833,632.67,105.0266,,,1822.7572,8382.2999,608.1952,57.8267,986.9524,136.0,144.6,85.7,55.5,328.512,0.1825,3.6005,9.369,0.5066,3.4459,439.6001,1547.0,665.0,2595.0,950.0,28.193,9.83,24.52,27.504,7.76,18.07,9.14,16.43,7.76,7.054,30.744,0.1382,5.93,26.71,76.657,86.2507,414.2998,,41.5754,2.4127,13.828,32.7903,51.0773,29.2331,103.283,0.0584,1.3292,2.8916,0.1537,141.0743,647.1019,316.441,1165.8071,423.9697,8.9375,2.4537,3.2393,9.9504,2.444,10.518,0.0398,8.2571,29.6349,,,26.7368,144.3775,14.5468,0.8955,31.8238,12.3273,839.779,0.0,1.8304,68.5202,2.2853,5.2766,2.4042,3.0743,27.9911,24.259,68.411,217.6403,18.1147,6.7382,5.4607,45.4128,85.9177,19.4396,11.5016,20.5798,7.0555,667.3964,7.7349,146.5067,36.6682,26.7477,14.0589,3.975,0.0,72.9882,819.9762,0.0,928.3019,116.7568,0.0,0.0,0.0,48.5994,52.5817,0.094,19.5226,0.0,0.0,32.7345,645.1613,,4.0638,1.1397,0.0,6.8359,4.1724,400.814,27.0176,21.4914,264.272,15.4662,526.2355,8.15,2.8447,1.5487,11.8247,,117.7603
2008-10-14 3:28,-1,2962.43,2543.1,2201.2889,1015.437,2.1366,119.9011,415.699,-4939.0,2528.5,-3223.25,-546.5,81.21,363.3982,140.4445,750.0849,649.6645,172.3464,2918.0,-0.7418,363.0345,119.7027,14.6909,27.8256,722.2593,0.8975,634.9736,115.0192,,,1829.8594,8632.4399,647.8838,58.2904,986.9524,104.0,94.7,95.7,42.5,118.174,1.1579,3.3635,5.554,0.3643,3.0654,,2874.0,311.0,2404.0,1077.0,19.124,9.56,13.19,26.145,8.57,19.54,6.72,10.72,8.57,12.103,20.4,0.1238,10.33,10.72,55.433,128.3752,662.4004,5.6823,86.6883,3.8031,13.828,29.0426,35.0233,40.4635,33.6466,0.4437,1.2861,1.8613,0.1214,,1178.988,129.2813,1089.6055,472.5537,9.0046,2.8608,2.0154,8.2475,3.6393,6.3143,0.0286,3.0572,16.9326,,,36.9286,246.9946,36.1015,1.2289,11.6377,54.1937,926.5672,0.0,1.7034,78.0209,1.3361,3.6952,2.794,3.3133,58.1899,12.2998,74.5831,197.0723,12.6972,11.9493,10.57,58.794,53.7874,20.3581,14.3641,15.17,1.9551,0.0,5.6139,72.9705,41.3175,43.496,13.7936,6.7855,0.0,48.1946,972.2005,406.6759,295.9153,329.9174,0.0,0.0,0.0,80.6614,79.656,0.1551,11.0427,0.0,0.0,43.418,703.0303,0.1499,,2.0089,0.0,13.3802,6.5243,410.044,70.8405,50.554,264.272,15.4662,526.2355,8.15,2.8447,1.5487,11.8247,,117.7603
2008-10-14 3:35,-1,2918.48,2505.29,2204.6667,1078.786,0.9152,103.9611,423.699,-5631.0,2510.25,-3606.25,-1354.3333,12.77,351.7273,151.5936,747.4,637.9382,217.4366,2813.0,-6.7227,353.42,124.8709,9.5452,34.9591,712.4409,0.9566,629.7482,132.1238,,,1701.5523,,888.9527,59.5625,986.7484,152.0,143.0,159.8,56.7,408.0831,0.0811,6.3489,12.594,0.6463,5.7026,,844.0,274.0,729.0,16320.0,30.565,10.63,23.41,40.443,6.22,23.2,9.39,17.92,6.22,11.577,37.884,0.1271,8.05,23.68,119.768,192.7689,,1.8071,173.0358,2.4643,7.677,33.5981,45.848,56.5877,150.3231,0.0283,2.2238,3.3457,0.1885,,374.9809,128.3001,309.8326,8201.7767,12.1161,2.1441,2.5348,9.8821,3.4519,11.2169,0.0429,7.4516,41.5029,,,59.3795,,53.3196,0.7467,37.828,8.8588,177.0545,663.2319,3.2469,90.1464,2.9724,6.5631,1.9907,1.1074,14.9885,10.9152,20.2149,0.0,9.3078,8.5683,2.1747,77.7273,54.491,27.3367,9.2792,18.5999,5.5784,92.522,7.5198,187.7385,23.2761,33.1158,13.2817,5.315,0.0,90.6483,359.686,449.5935,269.496,130.742,814.3089,389.8826,0.0,68.0493,31.0172,0.3013,,0.0,0.0,27.9612,0.0,0.1215,,2.842,0.0,19.4651,4.1373,388.628,53.6194,12.2444,264.272,15.4662,536.5927,6.82,2.3058,1.271,20.5512,136.2608,136.2608
2008-10-14 13:13,-1,2924.54,2451.31,2190.7666,3530.2362,0.8017,83.8767,431.1893,-5734.75,2806.25,-4147.25,209.75,79.55,344.9691,140.9209,727.0601,620.8155,137.2522,2803.0,0.4445,349.4755,121.3655,9.4115,26.4206,700.6395,0.6661,613.2673,159.765,,,1798.0777,,778.1142,58.7687,1010.0694,234.0,138.5,96.5,27.9001,1258.052,0.1014,9.853,6.998,0.5776,9.3093,,1495.0,414.0,2074.0,514.0,30.031,6.97,22.13,20.082,10.58,26.69,22.63,17.13,10.58,11.675,30.001,0.1734,7.16,29.33,150.598,66.3705,,3.7371,87.0496,3.961,19.365,35.5939,44.3841,26.5283,408.3987,0.0332,3.0317,2.4839,0.1725,,613.7385,188.2363,895.5689,218.0296,5.8623,2.8349,6.5531,13.0006,3.1412,9.7291,0.0484,8.6702,51.4772,,,17.8548,,30.1621,1.2738,35.6365,12.6489,401.2917,454.1176,4.9365,67.8592,1.6229,5.8926,1.8564,3.4743,26.0691,14.7528,50.009,245.0536,10.972,2.8706,5.0767,90.393,77.5862,30.8238,6.5702,14.6315,7.4471,0.0,18.6462,182.0111,54.1026,44.1888,26.0274,5.0272,0.0,94.2622,479.5981,366.8727,127.5657,30.0325,742.5762,268.8525,307.0227,83.8944,38.6877,0.0433,,857.8723,865.1163,52.0885,251.4286,0.248,,1.5448,0.0,11.1873,6.74,400.09,24.7162,18.888,264.272,15.4662,528.7918,6.81,2.2727,1.2878,22.9183,61.4005,61.4005
2008-10-14 13:16,-1,3107.42,2404.67,2177.4333,2945.8855,1.3321,83.17,411.1353,-5554.75,2609.0,-4251.3333,1854.3333,79.04,350.44,143.2664,736.2976,629.1455,206.3561,2852.0,-1.5091,350.4364,121.7573,10.8065,28.1825,708.115,0.9295,619.4945,122.5998,,,1845.2409,,843.0966,56.5738,1010.0694,103.0,202.2,126.7,21.4001,717.9661,0.2352,4.934,10.749,0.5689,4.3865,,281.0,356.0,1576.0,24257.0,32.559,5.31,19.56,44.629,12.55,14.78,26.05,19.65,12.55,14.926,34.431,0.1737,10.08,21.88,100.546,122.7334,,4.2062,126.1402,2.2714,19.365,26.5103,65.058,47.4949,249.8802,0.0643,1.4801,3.0942,0.1673,,130.0112,165.1625,805.2331,12967.4502,13.7146,3.383,7.4822,11.5653,4.0554,11.1581,0.0463,7.388,36.2961,,,45.9278,,41.1402,0.7863,24.3718,17.6584,836.6627,936.9369,2.5109,57.9329,2.6145,5.7824,1.8249,1.4814,5.0587,13.6451,37.0707,0.0,7.4951,3.3869,2.5502,48.3871,76.3209,14.9555,7.8574,21.6272,6.5349,831.6265,21.395,181.8351,58.3474,52.9618,18.683,6.8431,0.0,82.0115,329.1548,791.3357,137.2736,304.1518,624.7972,464.9916,371.7593,184.4595,26.0724,0.2263,,560.5096,0.0,23.816,0.0,0.2263,,2.3773,0.0,14.9615,4.015,400.814,27.0176,57.0019,264.272,15.4662,537.1318,8.44,2.8748,1.5713,18.1222,176.9394,176.9394
2008-10-14 14:07,-1,3033.22,2546.24,2187.3444,2882.8558,1.5876,85.4189,414.0499,-5695.0,2628.25,-4401.5,3958.25,81.39,364.3518,134.6245,742.5533,643.3964,229.7429,2879.0,2.44,363.6736,117.0645,14.4828,24.7969,717.7564,0.9575,628.9136,105.127,,,1732.694,,784.4956,57.626,1010.0694,121.0,148.5,128.8,24.2,614.2949,0.3585,3.4996,11.362,0.5144,3.055,,659.0,455.0,2648.0,26140.0,15.0829,4.47,15.56,81.623,7.95,26.07,8.26,14.86,7.95,11.574,18.657,0.1323,8.95,14.86,74.47,131.1781,,5.8605,60.9542,2.7346,19.365,27.0516,52.4603,42.929,210.2224,0.1132,1.2343,4.0806,0.1515,,323.0614,190.4265,1184.1938,12628.132,23.5664,2.4518,2.4732,9.5128,3.373,5.5556,0.0435,4.1787,24.9439,,,43.7632,,19.1374,0.8288,21.3086,22.581,638.0018,0.0,1.7749,38.6649,2.7441,5.2755,1.9109,2.5149,11.5716,17.3119,60.1613,660.3929,11.7962,4.1745,2.4823,141.4286,116.3265,15.199,14.9513,35.528,2.4082,325.8197,7.0559,102.6047,45.2733,46.6752,13.8121,6.0401,0.0,70.8381,722.6235,429.8507,374.5358,891.1854,0.0,470.3546,292.2258,166.1098,55.6606,2.2404,,730.4348,0.0,45.6853,495.7746,0.1457,,1.6517,0.0,7.7699,4.7455,391.74,87.7482,32.2873,264.272,15.4662,536.4482,7.05,2.5361,1.3142,8.2645,47.8577,47.8577
