,Unnamed: 0,F152,F16,F185,F187,F206,F209,F252,F287,F321,F342,F347,F390,F425,F457,F459,F46,F478,F524,F574,F576,F577,F74
784,784.0,0.5044,9.7287,4.93,16.91,0.0,0.0,1.8729,0.1427,1.4746,0.0,0.0,0.5464,5.1848,3.7282,2.7193,730.1735,0.0,3.1915,3.0837,1.618,18.4445,0.0
785,785.0,0.4043,9.3549,6.91,8.39,0.0,0.0,2.0313,0.1262,2.317,0.0,0.0,0.5247,4.3215,4.7766,1.3423,719.2029,0.0,3.469,3.0971,1.7008,10.8262,0.0
786,786.0,0.3734,9.4039,5.81,13.4,0.0,0.0,3.3438,0.1177,1.9757,0.0,0.0,0.9331,3.9706,4.0459,2.1593,713.3832,0.0,5.8149,2.9357,1.5763,15.3241,0.0
787,787.0,0.3955,9.3764,6.76,10.29,0.0,0.0,1.8481,0.1214,2.1742,0.0,0.0,0.5996,4.2183,4.6499,1.6595,712.5823,0.0,3.1553,3.0971,1.7008,10.8262,0.0
788,788.0,0.3708,9.6851,8.15,10.32,0.0,0.0,4.2196,0.1114,2.8422,0.0,0.0,1.2011,3.8282,5.6216,1.6217,734.0239,0.0,7.1316,3.9963,2.2164,9.617,0.0
789,789.0,0.3816,9.7035,3.75,23.81,0.0,0.0,4.2741,0.1148,1.123,0.0,0.0,1.2433,3.9331,2.5712,3.7774,724.2021,0.0,7.202,3.7983,2.0444,17.6552,0.0
790,790.0,0.4472,10.7068,7.16,10.62,0.0,0.0,1.0559,0.1294,1.7329,0.0,0.0,0.3536,4.1772,5.0179,1.7121,716.0344,0.0,1.8138,3.7662,1.9423,10.9358,0.0
791,791.0,0.4066,9.1275,7.37,9.54,0.0,0.0,2.2967,0.1212,2.202,0.0,0.0,0.6199,4.4551,4.9609,1.5253,715.0151,0.0,3.9088,2.4142,1.2719,16.9748,0.0
792,792.0,1.1089,9.004,6.68,9.46,0.0,0.0,1.6248,0.3227,2.208,0.0,0.0,0.429,12.3159,4.53,1.5118,716.684,0.0,2.7792,2.4142,1.2719,16.9748,0.0
793,793.0,0.3383,9.3579,6.54,12.42,0.0,0.0,1.5719,0.1085,1.9142,0.0,0.0,0.438,3.615,4.5271,2.002,712.8429,0.0,2.6891,2.9357,1.5763,15.3241,0.0
794,794.0,0.4135,9.5449,3.04,13.03,0.0,0.0,3.438,0.1175,0.924,0.0,0.0,1.04,4.3325,2.1356,2.104,714.8495,0.0,6.1213,2.3367,1.226,11.768,0.0
795,795.0,0.5885,9.8111,11.0,17.88,0.0,0.0,1.7824,0.1685,3.0533,0.0,0.0,0.6025,5.9988,7.7011,2.8298,731.9578,0.0,3.05,3.4173,1.7681,23.3488,0.0
796,796.0,0.5582,9.913,8.95,19.46,0.0,0.0,2.4871,0.1622,2.6021,0.0,0.0,0.7791,5.6309,6.0995,3.0186,746.6661,0.0,4.2823,3.4972,1.7927,16.6009,0.0
797,797.0,0.4841,9.6912,6.32,23.19,0.0,0.0,1.7657,0.137,1.802,0.0,0.0,0.4713,4.9956,4.4178,3.6751,730.7969,0.0,2.9974,3.4173,1.7681,23.3488,0.0
798,798.0,0.393,9.4838,7.79,22.5,0.0,0.0,4.6217,0.1156,2.4515,0.0,0.0,1.3334,4.1439,5.3278,3.5563,729.5686,0.0,7.7927,3.4173,1.7681,23.3488,0.0
799,799.0,0.2599,10.4251,8.45,9.58,0.0,0.0,3.5949,0.08,3.0452,0.0,0.0,0.9332,2.4929,5.7272,1.5381,712.5725,0.0,6.1436,2.3387,1.2888,12.6164,0.0
800,800.0,0.3,10.4363,6.19,11.16,0.0,0.0,3.2515,0.0903,2.0194,0.0,0.0,1.0225,2.8742,4.1507,1.7729,719.7742,0.0,5.5349,2.7384,1.441,16.6894,0.0
801,801.0,0.7348,9.4602,10.86,25.65,0.0,0.0,3.9187,0.2174,3.1061,0.0,0.0,1.1155,7.7669,7.8719,4.0812,731.0689,0.0,6.6283,2.8315,1.4317,15.9851,0.0
802,802.0,0.2891,10.5181,4.75,21.29,0.0,0.0,4.0491,0.0904,1.442,0.0,0.0,1.153,2.7489,3.3337,3.3562,734.4737,0.0,6.8775,3.7983,2.0444,17.6552,0.0
803,803.0,0.4404,9.3875,7.27,18.49,0.0,0.0,4.5352,0.127,2.1337,0.0,0.0,1.3101,4.6917,5.141,2.925,731.294,0.0,7.6564,3.7983,2.0444,17.6552,0.0
804,804.0,0.4486,9.4275,8.72,8.48,0.0,0.0,3.0466,0.1271,2.6015,0.0,0.0,0.7783,4.7582,5.9605,1.3614,714.9829,0.0,5.1466,2.1212,1.092,12.7505,0.0
805,805.0,0.4626,9.445,12.62,17.83,0.0,0.0,1.5886,0.1348,3.5487,0.0,0.0,0.4351,4.8975,8.7571,2.7669,748.2793,0.0,2.7208,3.1569,1.7048,16.6976,0.0
806,806.0,0.3288,10.3454,6.36,16.15,0.0,0.0,2.9195,0.0988,1.7377,0.0,0.0,0.7451,3.178,4.4615,2.5617,729.2824,0.0,4.9617,3.7983,2.0444,17.6552,0.0
807,807.0,0.5673,9.3152,5.29,13.55,0.0,0.0,4.368,0.163,2.0349,0.0,0.0,1.2586,6.0905,3.6894,2.1864,712.9565,0.0,7.3843,3.1199,1.6193,10.6737,0.0
808,808.0,0.3669,10.5031,6.26,24.86,0.0,0.0,3.8861,0.1079,2.1073,0.0,0.0,1.1991,3.4934,4.4463,3.9536,731.4903,0.0,6.6341,3.1199,1.6193,10.6737,0.0
809,809.0,0.4787,9.5662,5.86,24.78,0.0,0.0,2.5565,0.1392,1.6032,0.0,0.0,0.7528,5.0037,4.223,3.8927,747.5561,0.0,4.4243,3.7983,2.0444,17.6552,0.0
810,810.0,0.5055,9.7689,4.73,22.16,0.0,0.0,1.9252,0.1443,1.4716,0.0,0.0,0.7095,5.1746,3.2721,3.4878,735.144,0.0,3.2544,3.4173,1.7681,23.3488,0.0
811,811.0,0.499,9.4619,5.28,12.38,0.0,0.0,2.7669,0.1446,1.6837,0.0,0.0,0.7907,5.2741,3.7007,1.9959,715.1215,0.0,4.6724,2.1212,1.092,12.7505,0.0
812,812.0,0.1736,10.356,5.09,14.46,0.0,0.0,1.7496,0.0633,1.7217,0.0,0.0,0.493,1.6765,3.5771,2.3323,717.2754,0.0,3.0334,3.0971,1.7008,10.8262,0.0
813,813.0,0.5558,9.9201,4.01,12.91,0.0,0.0,3.5707,0.1604,1.3778,0.0,0.0,0.9128,5.6028,2.8347,2.0892,714.3267,0.0,6.0664,3.5688,1.8529,10.6739,0.0
814,814.0,0.5307,9.949,3.89,17.34,0.0012812299760882387,0.02956438180632814,2.5364,0.1549,1.1939,0.00028648300881744127,0.008913965406094418,0.6566,5.3339,2.8058,2.7689,728.1839,0.12812299807501296,4.2968,4.4838,2.453,12.7241,0.0026877001898438077
815,815.0,0.4474,9.4058,4.91,20.92,0.0,0.0,4.0226,0.1302,1.5035,0.0,0.0,1.1584,4.7561,3.3725,3.2672,741.2535,0.0,6.979,3.4888,1.7787,14.0116,0.0
816,816.0,0.3761,9.4768,5.32,11.41,0.0,0.0,2.7963,0.1114,1.666,0.0,0.0,0.7166,3.9686,3.7683,1.8474,713.5728,0.0,4.753,2.1212,1.092,12.7505,0.0
817,817.0,0.4208,9.4026,5.33,14.48,0.0,0.0,4.465,0.1271,1.6517,0.0,0.0,1.2296,4.4753,3.8076,2.3529,711.6864,0.0,7.6011,3.8734,2.0931,15.6008,0.0
818,818.0,0.3598,9.5326,5.51,19.11,0.0,0.0,3.7685,0.1076,1.5429,0.0,0.0,1.2066,3.7748,3.8558,2.999,740.2365,0.0,6.4429,3.7983,2.0444,17.6552,0.0
819,819.0,0.4537,9.7047,7.78,23.29,0.0,0.0,3.8426,0.1308,2.184,0.0,0.0,1.1385,4.6747,5.3878,3.7041,723.9949,0.0,6.5884,3.7983,2.0444,17.6552,0.0
820,820.0,0.3669,9.5053,7.2,10.8,0.0,0.0,4.2292,0.1088,2.5837,0.0,0.0,1.1938,3.8598,4.8222,1.7322,711.9609,0.0,7.1283,3.0971,1.7008,10.8262,0.0
821,821.0,0.4733,9.9243,6.17,17.41,0.0,0.0,1.2313,0.1415,2.0385,0.0,0.0,0.3755,4.7688,4.3969,2.8209,713.6255,0.0,2.135,3.4596,1.9884,14.8682,0.0
822,822.0,0.4353,9.4304,7.38,16.78,0.0,0.0,2.4473,0.1245,2.4103,0.0,0.0,0.6773,4.6155,5.5893,2.693,732.4333,0.0,4.2071,3.0837,1.618,18.4445,0.0
823,823.0,0.5425,9.8218,8.12,9.78,0.0,0.0,2.0928,0.1555,2.7649,0.0,0.0,0.5809,5.5234,5.3723,1.5589,715.3991,0.0,3.5409,3.9963,2.2164,9.617,0.0
824,824.0,0.4249,9.6217,3.6,21.22,0.0,0.0,1.7235,0.1239,1.4175,0.0,0.0,0.5025,4.4159,2.5049,3.379,724.0094,0.0,2.9493,3.514,1.8666,7.5875,0.0
825,825.0,0.4949,9.724,5.67,15.96,0.0,0.0,2.6671,0.1409,1.9512,0.0,0.0,0.6896,5.0896,4.0582,2.5914,713.864,0.0,4.5159,2.7384,1.441,16.6894,0.0
826,826.0,0.3718,10.7958,4.94,11.57,0.0,0.0,4.2733,0.111,1.6939,0.0,0.0,1.1711,3.4444,3.3221,1.8419,718.6023,0.0,7.3169,2.2582,1.2779,7.9159,0.0
827,827.0,0.3387,10.7861,3.48,21.95,0.0,0.0,1.7144,0.1044,1.0957,0.0,0.0,0.4931,3.1404,2.4228,3.5041,721.8324,0.0,2.9452,3.7983,2.0444,17.6552,0.0
828,828.0,0.3443,9.716,8.2,18.21,0.0,0.0,1.972,0.1049,2.3501,0.0,0.0,0.7299,3.5435,5.8196,2.8309,751.7935,0.0,3.323,2.6046,1.4072,13.6214,0.0
829,829.0,0.4214,9.664,8.89,10.83,0.0,0.0,4.3701,0.1241,2.7791,0.0,0.0,1.2127,4.3601,5.985,1.7304,715.4425,0.0,7.4239,3.0837,1.618,18.4445,0.0
830,830.0,0.3048,9.5431,2.29,18.48,0.0,0.0,2.3929,0.094,0.9501,0.0,0.0,0.6171,3.1943,1.6091,2.9377,727.6867,0.0,4.0788,3.7983,2.0444,17.6552,0.0
831,831.0,0.4588,10.7168,6.12,20.83,0.0,0.0,3.1193,0.1332,2.076,0.0,0.0,0.9856,4.2815,4.0661,3.311,717.3122,0.0,5.3171,3.2966,1.7949,11.8075,0.0
832,832.0,0.419,10.0666,4.23,17.76,0.0,0.0,2.6597,0.1271,1.2854,0.0,0.0,0.6887,4.162,2.9473,2.8122,729.5739,0.0,4.4839,3.7983,2.0444,17.6552,0.0
833,833.0,0.507,10.6553,5.32,19.65,0.0,0.0,2.6328,0.158,1.5441,0.0,0.0,0.7591,4.7584,3.7365,3.1389,722.5888,0.0,4.4912,3.7983,2.0444,17.6552,0.0
834,834.0,0.3687,9.4594,5.24,16.53,0.0,0.0,2.2723,0.1122,1.6212,0.0,0.0,0.6279,3.8975,3.8351,2.6638,722.0166,0.0,3.9199,3.894,2.0351,15.1082,0.0
835,835.0,0.4143,9.4707,11.52,24.59,0.0,0.0,1.6236,0.1245,3.4049,0.0,0.0,0.4349,4.3746,8.1753,3.966,716.5268,0.0,2.8032,2.4961,1.3573,10.5084,0.0
836,836.0,0.4686,10.426,5.13,20.13,0.0,0.0,2.1441,0.1395,1.6571,0.0,0.0,0.6132,4.4947,3.5899,3.2103,724.4595,0.0,3.6879,3.894,2.0351,15.1082,0.0
837,837.0,0.3654,9.4661,4.62,18.64,0.0,0.0,2.7596,0.1105,1.5058,0.0,0.0,0.8964,3.8603,3.3264,2.9687,729.8849,0.0,4.6779,3.3175,1.7901,11.5777,0.0
838,838.0,0.2378,10.4536,11.63,20.3,0.0,0.0,1.6717,0.0752,3.2962,0.0,0.0,0.5007,2.275,8.2835,3.301,711.3435,0.0,2.9233,2.4961,1.3573,10.5084,0.0
839,839.0,0.4763,9.7876,5.76,19.6,0.0,0.0,4.0584,0.1429,1.7515,0.0,0.0,1.1882,4.8668,3.9477,3.1165,725.0493,0.0,6.8724,3.7983,2.0444,17.6552,0.0
840,840.0,0.2941,10.332,4.54,23.04,0.0,0.0,1.536,0.0902,1.6301,0.0,0.0,0.4365,2.8469,3.2539,3.6801,725.8182,0.0,2.6556,2.9485,1.5631,14.5146,0.0
841,841.0,0.4312,9.7648,7.18,22.15,0.0,0.0,1.5621,0.1319,2.1532,0.0,0.0,0.4361,4.416,4.962,3.4886,732.2075,0.0,2.6923,3.7983,2.0444,17.6552,0.0
842,842.0,0.2446,10.3944,5.04,17.54,0.0,0.0,1.456,0.0744,1.4862,0.0,0.0,0.4176,2.3535,3.5083,2.7943,724.1972,0.0,2.5148,4.6475,2.5356,11.251,0.0
843,843.0,0.367,10.7348,8.15,18.17,0.0,0.0,1.7789,0.1159,2.7076,0.0,0.0,0.4973,3.4192,5.7593,2.8892,729.0202,0.0,3.0136,2.3039,1.2415,14.985,0.0
844,844.0,0.6192,9.9622,5.6,12.96,0.0,0.0,3.8807,0.1875,1.5863,0.0,0.0,0.9993,6.2156,3.9001,2.0845,715.3783,0.0,6.6936,2.6771,1.3901,12.3627,0.0
845,845.0,0.4427,9.9808,5.45,21.36,0.0,0.0,3.1242,0.132,1.5558,0.0,0.0,0.9543,4.436,3.7885,3.3685,734.0051,0.0,5.4484,3.4173,1.7681,23.3488,0.0
846,846.0,0.2308,10.3504,5.33,18.05,0.0012812299953417487,0.029564381807199322,4.2827,0.0711,1.6002,0.0002864830703553557,0.008913965408954056,1.2084,2.2301,3.7742,2.8585,731.5726,0.12812299808789657,7.247,4.5361,2.5217,11.6852,0.002687700199442554
847,847.0,0.4699,9.7158,6.89,19.1,0.0,0.0,4.3054,0.1369,2.555,0.0,0.0,1.2424,4.8365,4.9679,3.0675,722.013,0.0,7.2167,3.894,2.0351,15.1082,0.0
848,848.0,1.5035,9.2397,6.73,22.56,0.0,0.0,5.8064,0.4375,1.9488,0.0,0.0,2.0536,16.2719,4.6822,3.6035,722.6588,0.0,10.4816,3.894,2.0351,15.1082,0.0
849,849.0,1.5048,9.2191,12.05,22.94,0.0,0.0,0.849,0.4398,3.5813,0.0,0.0,0.3046,16.3229,8.5178,3.6582,727.0588,0.0,1.4575,3.894,2.0351,15.1082,0.0
850,850.0,0.3593,9.9852,7.83,24.23,0.0,0.0,4.3831,0.1088,2.1423,0.0,0.0,1.2965,3.5979,5.5847,3.9144,717.5576,0.0,7.7421,3.4596,1.9884,14.8682,0.0
851,851.0,0.387,9.9475,12.67,29.13,0.0,0.0,2.3058,0.1197,3.7184,0.0,0.0,0.7461,3.8901,9.1126,4.6623,725.1346,0.0,3.9286,3.1112,1.6268,24.1504,0.0
852,852.0,0.3609,10.6762,5.11,23.6,0.0,0.0,1.5727,0.1142,1.5164,0.0,0.0,0.5257,3.3806,3.5438,3.7293,731.9505,0.0,2.6807,3.7983,2.0444,17.6552,0.0
853,853.0,0.4097,9.9878,4.69,18.04,0.0,0.0,2.7908,0.1267,1.642,0.0,0.0,0.9331,4.1015,3.1698,2.8452,725.6713,0.0,4.7708,2.8688,1.6874,9.0462,0.0
854,854.0,0.3718,9.4302,3.57,15.22,0.0,0.0,4.2238,0.1147,1.2177,0.0,0.0,1.2312,3.9428,2.5649,2.468,715.4936,0.0,7.0979,2.7384,1.441,16.6894,0.0
855,855.0,0.4005,9.6012,4.22,17.31,0.0,0.0,2.9013,0.1195,1.3407,0.0,0.0,0.765,4.1708,2.9032,2.7668,719.4917,0.0,4.9409,3.7983,2.0444,17.6552,0.0
856,856.0,0.4182,9.4419,8.34,15.84,0.0,0.0,4.6681,0.1258,2.8722,0.0,0.0,1.3468,4.4294,5.8735,2.5236,727.5248,0.0,7.8737,2.3352,1.2395,22.6363,0.0
857,857.0,0.2273,10.1661,5.37,20.21,0.0,0.0,2.5672,0.0838,1.6908,0.0,0.0,0.8136,2.2356,3.7976,3.2252,725.0124,0.0,4.4957,3.4596,1.9884,14.8682,0.0
858,858.0,0.4368,9.5631,8.99,18.44,0.0,0.0,4.1175,0.1272,3.2259,0.0,0.0,1.1835,4.5674,6.1482,2.935,722.6774,0.0,6.9403,3.21,1.7511,20.9001,0.0
859,859.0,0.4255,9.569,8.99,16.21,0.0,0.0,4.1623,0.1245,3.0551,0.0,0.0,1.179,4.4463,6.1642,2.5835,721.9045,0.0,7.0057,4.6475,2.5356,11.251,0.0
860,860.0,0.3801,10.562,6.66,10.05,0.0,0.0,1.7818,0.1137,2.4011,0.0,0.0,0.6444,3.5987,4.5479,1.5877,728.2708,0.0,3.0472,4.0301,2.0351,9.0851,0.0
861,861.0,0.4123,10.5937,8.75,11.52,0.0,0.0,1.7835,0.1237,2.8019,0.0,0.0,0.6427,3.8917,6.3465,1.8505,723.4291,0.0,3.1185,1.7213,0.9842,16.4231,0.0
862,862.0,0.4535,9.5612,7.74,25.22,0.0,0.0,1.8255,0.131,2.5868,0.0,0.0,0.6131,4.7431,5.5597,4.0305,728.0075,0.0,3.0808,3.1648,1.8982,19.0062,0.0
863,863.0,0.6752,10.8515,9.11,15.96,0.0,0.0,4.0904,0.1909,2.9778,0.0,0.0,1.1491,6.2223,6.6745,2.5478,730.4559,0.0,6.8482,4.0427,2.1095,16.6163,0.0
864,864.0,0.436,9.6333,7.22,12.25,0.0,0.0,1.9425,0.1276,2.3123,0.0,0.0,0.5487,4.5257,4.8803,1.9298,728.2345,0.0,3.3183,3.3335,1.8932,22.2222,0.0
865,865.0,0.4243,9.4945,5.87,20.76,0.0,0.0,4.0167,0.1241,1.668,0.0,0.0,1.3087,4.469,4.2357,3.2726,739.5795,0.0,6.896,3.7983,2.0444,17.6552,0.0
866,866.0,1.079,9.1253,6.31,19.72,0.0,0.0,1.5123,0.3155,1.9207,0.0,0.0,0.4216,11.8243,4.4618,3.1358,729.0667,0.0,2.6228,3.3175,1.7901,11.5777,0.0
867,867.0,0.3187,9.4524,6.12,20.03,0.0,0.0,4.4775,0.0895,2.3323,0.0,0.0,1.2714,3.3722,4.4494,3.2016,727.809,0.0,7.5535,3.1446,1.8232,8.6457,0.0
868,868.0,1.1243,8.9137,3.9,18.75,0.0,0.0,1.76,0.3243,1.383,0.0,0.0,0.5763,12.613,2.7621,2.9886,727.0812,0.0,2.9828,3.4596,1.9884,14.8682,0.0
869,869.0,1.1376,9.1711,3.35,16.67,0.0,0.0,3.3153,0.331,1.0193,0.0,0.0,1.0193,12.4046,2.3519,2.6491,726.6866,0.0,5.6942,3.7567,2.0487,19.6759,0.0
870,870.0,0.4375,10.341,8.09,20.26,0.0,0.0,2.0921,0.1273,2.558,0.0,0.0,0.6646,4.2307,5.7909,3.2509,725.6465,0.0,3.5403,3.1199,1.6193,10.6737,0.0
871,871.0,1.103,9.056,6.83,20.8,0.0,0.0,1.8923,0.3243,2.1851,0.0,0.0,0.5905,12.1794,4.8782,3.3224,727.9092,0.0,3.2012,3.4259,1.7637,9.3398,0.0
872,872.0,0.3958,9.4485,6.98,21.48,0.0,0.0,1.6026,0.1184,2.2984,0.0,0.0,0.4693,4.1894,5.108,3.4536,723.7923,0.0,2.6522,2.8686,1.4841,15.4868,0.0
873,873.0,0.4045,9.6223,5.37,17.97,0.0,0.0,1.7846,0.1253,1.7311,0.0,0.0,0.561,4.2042,3.8504,2.8743,723.1792,0.0,3.0254,3.0979,1.6245,13.283,0.0
874,874.0,0.4647,9.8314,10.77,13.28,0.0,0.0,4.0498,0.1401,3.1894,0.0,0.0,1.1345,4.7268,7.3885,2.1063,724.6598,0.0,6.8634,4.7519,2.5982,8.8308,0.0
875,875.0,0.6568,9.5789,7.66,10.45,0.0,0.0,1.1999,0.2044,2.63,0.0,0.0,0.4146,6.8573,5.3791,1.6582,727.0927,0.0,2.0388,2.1846,1.2631,13.7684,0.0
876,876.0,0.4787,9.7225,4.27,20.84,0.0,0.0,1.9319,0.1379,1.2935,0.0,0.0,0.6293,4.9233,2.9769,3.3021,728.5316,0.0,3.3946,2.7668,1.5494,9.8105,0.0
877,877.0,0.4583,9.5479,10.11,11.54,0.0,0.0,3.4711,0.1347,3.4357,0.0,0.0,1.0849,4.7998,6.8844,1.833,720.4397,0.0,5.8881,3.0979,1.6245,13.283,0.0
878,878.0,1.0796,9.2977,6.69,17.15,0.0,0.0,3.213,0.3161,2.4847,0.0,0.0,1.1369,11.6119,4.8926,2.7481,725.8119,0.0,5.4364,3.3367,1.8042,23.1735,0.0
879,879.0,0.4594,9.8668,4.29,18.3,0.0,0.0,1.6359,0.1388,1.4756,0.0,0.0,0.5276,4.6556,3.0232,2.9293,719.9646,0.0,2.7789,3.0979,1.6245,13.283,0.0
880,880.0,0.4878,9.3553,14.41,16.34,0.0,0.0,2.8398,0.1403,4.5611,0.0,0.0,0.9688,5.2147,10.6861,2.6336,723.2306,0.0,4.7912,2.0931,1.0708,15.2286,0.0
881,881.0,0.4675,9.9673,3.62,19.64,0.0,0.0,4.1972,0.1395,0.9855,0.0,0.0,1.1867,4.6902,2.5033,3.0664,741.3965,0.0,7.1076,2.7936,1.5979,16.4543,0.0
882,882.0,0.3648,9.9886,5.26,17.14,0.0,0.0,3.9695,0.1257,1.4546,0.0,0.0,1.1902,3.6523,3.839,2.7492,726.6517,0.0,6.8437,3.3367,1.8042,23.1735,0.0
883,883.0,0.231,10.1392,9.7,17.63,0.0,0.0,3.5472,0.0794,2.74,0.0,0.0,0.9571,2.2778,6.8298,2.7684,738.1128,0.0,6.1768,3.4623,1.9535,10.5239,0.0
884,884.0,0.4821,9.2823,10.13,21.23,0.0,0.0,4.2748,0.1381,2.9418,0.0,0.0,1.2366,5.1933,7.057,3.3949,720.8888,0.0,7.1807,3.0979,1.6245,13.283,0.0
885,885.0,1.0494,9.3874,5.84,18.05,0.0,0.0,3.0877,0.3048,1.693,0.0,0.0,0.9011,11.1789,4.2331,2.9151,718.6485,0.0,5.4861,3.577,1.9107,13.1943,0.0
886,886.0,0.501,9.461,2.78,22.12,0.0,0.0,3.0026,0.143,0.8527,0.0,0.0,0.977,5.295,1.9393,3.5026,728.3762,0.0,5.0503,3.4259,1.7637,9.3398,0.0
887,887.0,0.4765,9.8632,9.6,23.24,0.0,0.0,5.2181,0.1373,2.8589,0.0,0.0,1.4151,4.8315,6.9667,3.7391,720.9099,0.0,9.4122,3.7154,2.0496,11.8225,0.0
888,888.0,0.4576,9.6319,3.58,14.5,0.0,0.0,3.9144,0.1301,1.1751,0.0,0.0,1.0617,4.7513,2.5156,2.3298,717.7125,0.0,6.8916,3.7567,2.0487,19.6759,0.0
889,889.0,0.9835,9.0113,11.44,18.97,0.0,0.0,4.6071,0.2871,3.7472,0.0,0.0,1.29,10.9135,8.4441,3.0175,737.106,0.0,7.7103,131.4529,86.9192,96.9601,0.0
890,890.0,1.0082,9.0486,5.1,22.52,0.0,0.0,4.8735,0.2958,1.9789,0.0,0.0,1.3627,11.1417,3.6754,3.5512,738.5988,0.0,8.2171,3.7154,2.0496,11.8225,0.0
891,891.0,1.1095,8.9012,4.81,16.84,0.0,0.0,4.1783,0.3298,1.1489,0.0,0.0,1.1862,12.4642,3.3976,2.6967,722.471,0.0,7.0555,2.5601,1.416,11.5084,0.0
892,892.0,0.4743,9.5651,6.83,19.74,0.0,0.0,2.4001,0.1409,2.1397,0.0,0.0,0.6595,4.9591,4.8721,3.1746,718.9224,0.0,3.9656,2.7589,1.5079,15.1238,0.0
893,893.0,1.0922,8.9461,4.21,20.78,0.0,0.0,2.1184,0.3169,1.2422,0.0,0.0,0.7316,12.2085,3.0757,3.3357,722.7385,0.0,3.7441,2.1846,1.2631,13.7684,0.0
894,894.0,0.3868,9.8208,9.24,17.97,0.0,0.0,2.0168,0.1204,2.9904,0.0,0.0,0.6125,3.9383,6.5142,2.8381,732.9942,0.0,3.596,3.3367,1.8042,23.1735,0.0
895,895.0,0.3986,10.2551,3.36,19.72,0.0,0.0,4.005,0.1217,1.0619,0.0,0.0,1.2695,3.8871,2.3404,3.1663,717.7088,0.0,6.8395,3.7567,2.0487,19.6759,0.0
896,896.0,0.4345,10.2349,3.69,15.89,0.0,0.0,4.8998,0.1299,1.3626,0.0,0.0,1.3912,4.2455,2.5774,2.5232,727.4944,0.0,8.2217,3.2678,1.8056,11.6113,0.0
897,897.0,1.1338,9.0831,6.77,19.28,0.0,0.0,1.1713,0.3235,1.8306,0.0,0.0,0.3651,12.4825,4.8399,3.0838,726.2906,0.0,2.0005,3.894,2.0351,15.1082,0.0
898,898.0,1.0415,9.4618,4.9,14.11,0.0,0.0,3.357,0.3044,1.926,0.0,0.0,0.8757,11.0074,3.5903,2.264,725.6058,0.0,5.7447,2.7936,1.5979,16.4543,0.0
899,899.0,0.4488,9.8208,4.49,18.22,0.0,0.0,4.3399,0.1345,1.5739,0.0,0.0,1.2404,4.5695,3.2757,2.9397,720.9392,0.0,7.2995,4.1012,2.0998,7.5578,0.0
900,900.0,0.3844,10.2023,6.66,17.8,0.0,0.0,2.0441,0.1158,2.1008,0.0,0.0,0.6232,3.7675,4.8416,2.8587,726.5575,0.0,3.4585,3.1446,1.8232,8.6457,0.0
901,901.0,1.0015,8.9907,5.76,16.3,0.0,0.0,4.0684,0.2898,2.1549,0.0,0.0,1.187,11.1392,4.1381,2.6027,726.1715,0.0,6.9308,3.1446,1.8232,8.6457,0.0
902,902.0,0.4697,9.6166,9.99,18.0,0.0,0.0,3.7027,0.1357,2.9619,0.0,0.0,1.1957,4.8847,7.0988,2.8381,738.0399,0.0,6.43,3.4623,1.9535,10.5239,0.0
903,903.0,0.5132,9.6319,4.41,16.98,0.0,0.0,1.5156,0.1464,1.3406,0.0,0.0,0.4848,5.3281,3.1216,2.7005,728.1972,0.0,2.6076,3.7154,2.0496,11.8225,0.0
904,904.0,0.5075,9.8192,3.28,21.49,0.0,0.0,4.9296,0.1461,1.1654,0.0,0.0,1.339,5.1683,2.2911,3.4424,719.9267,0.0,8.5321,3.7567,2.0487,19.6759,0.0
905,905.0,0.9705,9.0208,4.77,23.21,0.0,0.0,2.2305,0.2851,1.8387,0.0,0.0,0.6293,10.7583,3.4548,3.6562,738.1704,0.0,3.7693,3.1446,1.8232,8.6457,0.0
906,906.0,0.4586,10.0515,9.17,17.36,0.0,0.0,3.7456,0.1317,2.7855,0.0,0.0,1.1276,4.563,6.8983,2.7562,737.3702,0.0,6.3393,131.4529,86.9192,96.9601,0.0
907,907.0,0.4227,9.6184,5.46,21.65,0.0,0.0,3.8886,0.1219,1.684,0.0,0.0,1.0492,4.3943,3.9526,3.484,721.9532,0.0,6.6564,3.3367,1.8042,23.1735,0.0
908,908.0,0.4236,9.8202,9.07,17.7,0.0,0.0,1.4137,0.121,2.7471,0.0,0.0,0.4484,4.313,6.6998,2.845,723.4327,0.0,2.4238,131.4529,86.9192,96.9601,0.0
909,909.0,0.3216,10.1146,15.5,18.39,0.0,0.0,2.2475,0.1054,4.4563,0.0,0.0,0.7251,3.1794,11.1137,2.8987,738.9155,0.0,4.0139,3.3367,1.8042,23.1735,0.0
910,910.0,0.5081,9.8037,8.72,11.51,0.0,0.0,3.8453,0.1473,2.8732,0.0,0.0,1.2262,5.1826,5.9502,1.8248,724.3619,0.0,6.7211,3.5201,1.9288,17.8615,0.0
911,911.0,0.4981,9.7386,5.98,18.66,0.0,0.0,3.9912,0.141,1.8022,0.0,0.0,1.1568,5.1149,4.099,2.931,733.772,0.0,6.7481,3.2617,1.872,9.3821,0.0
912,912.0,0.4185,9.8406,4.59,16.22,0.0,0.0,3.4003,0.1267,1.4866,0.0,0.0,0.9613,4.2527,3.2329,2.5931,722.5029,0.0,6.0948,3.7567,2.0487,19.6759,0.0
